#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-51-06
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1361305608.08638	CciZGFkHkWX83YFv7	192.168.56.10	1030	62.149.128.72	80	1	GET	cantinaginoriflorence.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	245	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FDSLDx2gv9wIby5guk	text/html
1361305613.021619	CKX15e4yoJdGC49jNc	192.168.56.10	1039	195.210.47.208	8080	1	GET	finalions.ru	/forum/links/news.php	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	123616	200	OK	-	-	-	(empty)	-	-	-	-	-	F5CEeG30vSqcHkk6nf	text/html
1361305614.182173	C816Ey1SjR02rhZmk3	192.168.56.10	1031	62.149.142.122	80	6	GET	www.cantinaginoriflorence.com	/scripts/js/jquery_full_tools.js	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	118700	200	OK	-	-	-	(empty)	-	-	-	-	-	F5YB2w8B9P9e9TXSl	text/plain
1361305612.535942	CmhMCU1ZdD63AWY4n2	192.168.56.10	1037	195.210.47.208	8080	1	GET	finalions.ru	/forum/links/news.php	http://www.cantinaginoriflorence.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1361305643.888124	CF5X2e4IXkuIvhJsNc	192.168.56.10	1040	64.4.52.169	80	1	POST	activex.microsoft.com	/objects/ocget.dll	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	44	13	404	Not Found	-	-	-	(empty)	-	-	-	FmhOse4cpijEBsb62	text/plain	FAIuWCIQFLLj4ZkKc	text/plain
1361305644.455487	CA11YL294LeXDVAo69	192.168.56.10	1041	65.55.13.243	80	1	POST	codecs.microsoft.com	/isapi/ocget.dll	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	44	13	404	Not Found	-	-	-	(empty)	-	-	-	FQl8MU5TUivsUjbpg	text/plain	FoUkQu3BjmNAGln2A6	text/plain
1361305644.602455	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	1	GET	www.cantinaginoriflorence.com	/scripts/js/easing.js	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8101	200	OK	-	-	-	(empty)	-	-	-	-	-	F9OHoo2Tj4pvsztcpg	text/plain
1361305644.793238	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	2	GET	www.cantinaginoriflorence.com	/scripts/js/backsize.js	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1441	200	OK	-	-	-	(empty)	-	-	-	-	-	FzzYOOqdtGXBsC48	text/plain
1361305644.966956	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	3	GET	www.cantinaginoriflorence.com	/scripts/js/slideshow.js	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	320	200	OK	-	-	-	(empty)	-	-	-	-	-	F5Sf1y2g73KtuBGXwf	text/plain
1361305645.186761	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	4	GET	www.cantinaginoriflorence.com	/scripts/js/numbers.js	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	541	200	OK	-	-	-	(empty)	-	-	-	-	-	FnK9ua2pPGsr6sudyc	text/plain
1361305645.364673	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	5	GET	www.cantinaginoriflorence.com	/scripts/js/jquery.tinyscrollbar.js	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2719	200	OK	-	-	-	(empty)	-	-	-	-	-	FoI6hQ3xTUUnxOwVIa	text/plain
1361305645.664804	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	1	GET	www.cantinaginoriflorence.com	/images/black_trans_70.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	260	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy8ouN23nEuRsIv8Fb	image/png
1361305645.798608	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	2	GET	www.cantinaginoriflorence.com	/scripts/php/cart_display.php	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	212	200	OK	-	-	-	(empty)	-	-	-	-	-	FEL1wN18niXoxRHkVj	text/html
1361305646.026056	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	3	GET	www.cantinaginoriflorence.com	/images/italhotelsgroup_footer_72.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2893	200	OK	-	-	-	(empty)	-	-	-	-	-	FW5eewsYcNMSi2vW2	image/jpeg
1361305645.530353	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	6	GET	www.cantinaginoriflorence.com	/images/cantina_background_72.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	134921	200	OK	-	-	-	(empty)	-	-	-	-	-	FxnWm64WM8QwC0dmi4	image/jpeg
1361305646.160437	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	4	GET	www.cantinaginoriflorence.com	/images/white_800w.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1700	200	OK	-	-	-	(empty)	-	-	-	-	-	FfZRKi2Qg4XW6ol8Fh	image/png
1361305646.227547	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	7	GET	www.cantinaginoriflorence.com	/images/black_trans_50.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	259	200	OK	-	-	-	(empty)	-	-	-	-	-	F9br9g1XUCBsaZAyxj	image/png
1361305646.368348	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	8	GET	www.cantinaginoriflorence.com	/images/lang_it.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	143	200	OK	-	-	-	(empty)	-	-	-	-	-	Fwy4zy4FgvsvNZL6V9	image/png
1361305646.507897	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	9	GET	www.cantinaginoriflorence.com	/images/lang_ger.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	142	200	OK	-	-	-	(empty)	-	-	-	-	-	FAY19F1BPod4gnwMN8	image/png
1361305646.641347	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	10	GET	www.cantinaginoriflorence.com	/images/lang_rus.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	140	200	OK	-	-	-	(empty)	-	-	-	-	-	FKDtSHLTBt2m4Kljh	image/png
1361305646.36575	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	5	GET	www.cantinaginoriflorence.com	/images/cantina_logo.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	66549	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhctqy1a66yOgGabM6	image/png
1361305646.77277	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	11	GET	www.cantinaginoriflorence.com	/images/home.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	216	200	OK	-	-	-	(empty)	-	-	-	-	-	FsbFVn4PEqJJc5KqLi	image/png
1361305646.893513	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	6	GET	www.cantinaginoriflorence.com	/images/cart_close.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	205	200	OK	-	-	-	(empty)	-	-	-	-	-	F52rg94toD2PvQnrwb	image/png
1361305646.90374	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	12	GET	www.cantinaginoriflorence.com	/images/cart.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	306	200	OK	-	-	-	(empty)	-	-	-	-	-	F2AWxw2IhLEpHRiprc	image/png
1361305645.976073	CS8omtpfSUEXe2al1	192.168.56.10	1043	195.210.47.208	8080	1	GET	finalions.ru	/forum/links/news.php?ncyjgxbi=btqgkq&urstkto=mutwm	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	14913	200	OK	-	-	-	(empty)	-	-	-	-	-	FBb7B32NOrXoV0cY56	application/jar
1361305647.034599	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	13	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_2.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	94811	200	OK	-	-	-	(empty)	-	-	-	-	-	FUrGRA47gxzjvtwSgf	image/jpeg
1361305647.024573	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	7	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_1.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	58271	200	OK	-	-	-	(empty)	-	-	-	-	-	F4QbS8fK4VdxY9Oml	image/jpeg
1361305647.341202	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	14	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_3.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	56905	200	OK	-	-	-	(empty)	-	-	-	-	-	F4nrqv2wTtpFbfC8Ma	image/jpeg
1361305647.532744	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	15	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_5.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	63999	200	OK	-	-	-	(empty)	-	-	-	-	-	FT8tgX3tRvXHGWRGhb	image/jpeg
1361305647.358014	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	8	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_4.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	120735	200	OK	-	-	-	(empty)	-	-	-	-	-	F5dhGc44XtSHtVLRl1	image/jpeg
1361305647.834343	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	9	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_7.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	119092	200	OK	-	-	-	(empty)	-	-	-	-	-	FZNa2U1FbMIKmZhxJ6	image/jpeg
1361305647.72638	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	16	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_6.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	137213	200	OK	-	-	-	(empty)	-	-	-	-	-	FjSAMenqxmj8w7hz8	image/jpeg
1361305648.18154	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	17	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_9.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	96531	200	OK	-	-	-	(empty)	-	-	-	-	-	FnNRuHbDPCqLByA62	image/jpeg
1361305648.174908	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	10	GET	www.cantinaginoriflorence.com	/images/slides/slide_h_8.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	113900	200	OK	-	-	-	(empty)	-	-	-	-	-	Fz1rww2Pbf5FqAA5r4	image/jpeg
1361305648.482424	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	18	GET	www.cantinaginoriflorence.com	/images/hotel_ginori_logo_sq_lo_res.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	13184	200	OK	-	-	-	(empty)	-	-	-	-	-	Fypkot2YiOZhwLon3	image/png
1361305648.533921	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	11	GET	www.cantinaginoriflorence.com	/images/san_lorenzo_logo_sq_lo_res.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6955	200	OK	-	-	-	(empty)	-	-	-	-	-	Fjdn8Aoyh3h1QzJoh	image/jpeg
1361305648.732955	CDCkwU1V9C1u2Cmzn2	192.168.56.10	1042	62.149.142.122	80	19	GET	www.cantinaginoriflorence.com	/images/barozze_logo_lo_res_72.jpg	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11723	200	OK	-	-	-	(empty)	-	-	-	-	-	F43ouM2MDOw1uMYG1c	image/jpeg
1361305648.763387	CJ24SffBdgatA7oPa	192.168.56.10	1044	62.149.142.122	80	12	GET	www.cantinaginoriflorence.com	/images/close.png	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	186	200	OK	-	-	-	(empty)	-	-	-	-	-	FVAcpWtvzFKFdLZrl	image/png
1361305647.843408	CmVO5h2yqZ4tw82O5b	192.168.56.10	1045	195.210.47.208	8080	1	GET	finalions.ru	/forum/links/news.php?sf=1f:31:1n:1l:32&ze=2v:1k:1m:32:33:1k:1k:31:1j:1o&m=1f&vr=s&wk=c	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	94208	200	OK	-	-	-	(empty)	-	-	-	-	-	F3z9Lg28aXZbekz9L8	application/x-dosexec
1361305649.927631	CKX15e4yoJdGC49jNc	192.168.56.10	1039	195.210.47.208	8080	2	GET	finalions.ru	/forum/links/news.php?tmiam=1f:31:1n:1l:32&rcuvfjrg=2v&xpi=2v:1k:1m:32:33:1k:1k:31:1j:1o&mdbwm=1o:1d:1g:1d:1f:1d:1f	http://finalions.ru:8080/forum/links/news.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10812	200	OK	-	-	-	(empty)	-	-	-	-	-	F0l3jB1hS5S5VikeEf	application/pdf
1361305650.47439	CxmR6p26tBpcUPilEk	192.168.56.10	1046	195.210.47.208	8080	1	GET	finalions.ru	/forum/links/news.php?uzliqelj=1f:31:1n:1l:32&klrkgb=39:39:3n:34&kyctkf=2v:1k:1m:32:33:1k:1k:31:1j:1o&qqcdqkn=eos	http://www.cantinaginoriflorence.com/?lo_res=y	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1030	200	OK	-	-	-	(empty)	-	-	-	-	-	FyNA8F4KYQwatekKF3	application/x-shockwave-flash
1361305666.853848	C8CWOr4Kc5Yvw3QC5b	192.168.56.10	1047	174.143.234.138	8080	1	POST	174.143.234.138	/e2bnwBAAAA/vIc7PAAAAAA/xXo4i/	-	Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 6.0; en-US)	347	553811	200	OK	-	-	-	(empty)	-	-	-	FOobVc3RuJykpoCIx9	binary	FHgeee3ZijRM1NdfQd	binary
1361305672.095561	CdheRr4fINaVbFGEk1	192.168.56.10	1049	50.22.196.70	80	1	GET	j.maxmind.com	/app/geoip.js	-	-	0	502	200	OK	-	-	-	(empty)	-	-	-	-	-	FMrbNn5ZgYRZ3VGId	text/plain
#close	2014-04-03-10-51-06
