#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-07-52
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1378427902.216856	Cav0hX19Fiomt8pR19	192.168.54.10	1031	184.168.221.28	80	1	GET	recipebox.tv	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1378427905.492075	C9bWtq27ETUZMvgPCb	192.168.54.10	1050	74.125.224.75	80	2	GET	3.bp.blogspot.com	/-Z3PKg-X4_GM/UZGw7CzCdcI/AAAAAAAAAGU/TOi-L0Bsrps/s320/hueevo+a+baja+temp.JPG	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	16839	200	OK	-	-	-	(empty)	-	-	-	-	-	F5GekF1CUIMzC4tMTl	image/jpeg
1378427905.65824	CXTilg3Vhfa0jJkdFh	192.168.54.10	1055	74.125.224.75	80	2	GET	2.bp.blogspot.com	/-CcRmBMaktK4/Ua1DY9RDKVI/AAAAAAAAAG0/ryKMCO8w09E/s320/puree+&+meat.jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35446	200	OK	-	-	-	(empty)	-	-	-	-	-	FWFU2z1V380suOcWI7	image/jpeg
1378427905.318537	CKqrhy4tkSoTE9CVDd	192.168.54.10	1052	74.125.224.75	80	1	GET	3.bp.blogspot.com	/-eDzbR_L5gqE/Uf6jc4w0VVI/AAAAAAAAAIk/yB2e-4BDXcM/s1600/image+(4).jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	368298	200	OK	-	-	-	(empty)	-	-	-	-	-	Fs2rba6o3x17oqHq4	image/jpeg
1378427905.324462	CDHHpx4BqFkozfRpvc	192.168.54.10	1056	74.125.224.75	80	1	GET	2.bp.blogspot.com	/-xDPiOXpBlvM/Uf6fsMLZVNI/AAAAAAAAAIU/tJ6RgmEBPOA/s1600/cafewe.jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1071107	200	OK	-	-	-	(empty)	-	-	-	-	-	FmqW0l4fpSIRko7OK7	image/jpeg
1378427906.245241	ClBDPW34MBbdzS91se	192.168.54.10	1059	23.5.5.163	80	1	GET	crl.geotrust.com	/crls/secureca.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1780	200	OK	-	-	-	(empty)	-	-	-	-	-	FcJiTpW5Bp93Q7ei5	binary
1378427906.855837	ClBDPW34MBbdzS91se	192.168.54.10	1059	23.5.5.163	80	2	GET	crl.geotrust.com	/crls/gtglobal.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	554	200	OK	-	-	-	(empty)	-	-	-	-	-	Fz8Ao6PxNVVVf9gWj	binary
1378427906.937185	C3Og7G2mAOw5s7PYXk	192.168.54.10	1060	74.125.224.192	80	1	GET	pki.google.com	/GIAG2.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	498	200	OK	-	-	-	(empty)	-	-	-	-	-	FnzTHg4ukhiRRLIINl	binary
1378427907.04119	CbA9MA2SZ7cSiqJc8	192.168.54.10	1045	74.125.224.218	80	4	GET	pagead2.googlesyndication.com	/pagead/expansion_embed.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	102102	200	OK	-	-	-	(empty)	-	-	-	-	-	FHgNy32CuW1gmLeADe	text/plain
1378427907.08228	CqvZ2M3cDeREydIzgf	192.168.54.10	1061	74.125.224.218	80	1	GET	pagead2.googlesyndication.com	/pagead/render_ads.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	287	200	OK	-	-	-	(empty)	-	-	-	-	-	FYgDVr3zcGtcEb3AQl	text/plain
1378427907.387225	CbA9MA2SZ7cSiqJc8	192.168.54.10	1045	74.125.224.218	80	5	GET	pagead2.googlesyndication.com	/pagead/osd.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	30791	200	OK	-	-	-	(empty)	-	-	-	-	-	FKPA8YxSA7KO2kre1	text/plain
1378427907.542384	C5S4xP18t4tFSeaep2	192.168.54.10	1063	173.1.98.105	80	1	GET	ggo.directrev.com	/a?type=oas_pop&sid=S0000843&cid=S0000843&cb=80830511433700010	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	899	200	OK	-	-	-	(empty)	-	-	-	-	-	F8MlrCYJuhtbZfHNc	text/plain
1378427907.580016	CDr2eHClButqcyKw5	192.168.54.10	1064	65.54.75.93	80	1	GET	az413505.vo.msecnd.net	/scripts/compressed.pop.lib.v1.5.js?0.49913692395641895	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3260	200	OK	-	-	-	(empty)	-	-	-	-	-	FdQFWH3aiCAK69qLg8	text/plain
1378427907.579734	CiI75f22h2MFpb5st	192.168.54.10	1065	65.54.75.93	80	1	GET	az413505.vo.msecnd.net	/scripts/compressed.lib.common.js?0.33864260257256734	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4012	200	OK	-	-	-	(empty)	-	-	-	-	-	FMslRJ10AiTTEVWuC7	text/plain
1378427907.700581	CaGeba1DbJnn7kDIb5	192.168.54.10	1066	198.172.88.57	80	1	GET	cdn.adproper.info	/adpops.html	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	131	200	OK	-	-	-	(empty)	-	-	-	-	-	Fg1eGh2xPqNmi0KJZa	text/html
1378427907.705706	CDbWWpZ476CJu4MF9	192.168.54.10	1033	74.125.28.191	80	3	GET	www.blogger.com	/static/v1/widgets/3830325893-widgets.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	86226	200	OK	-	-	-	(empty)	-	-	-	-	-	FVSBdQ2mUQ1P78ZSXf	text/plain
1378427907.766831	CaGeba1DbJnn7kDIb5	192.168.54.10	1066	198.172.88.57	80	2	GET	cdn.adproper.info	/adpopsfx.html	http://cdn.adproper.info/adpops.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1664	200	OK	-	-	-	(empty)	-	-	-	-	-	FQdt1bnzb17wchhb	text/plain
1378427907.387915	CmrQJy2yMdVIUFRuI7	192.168.54.10	1062	74.125.224.218	80	1	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-2294615868698744&output=html&h=90&slotname=5048776712&adk=256739204&w=728&lmt=1378220922&host=ca-host-pub-1556223355139109&h_ch=L0001&flash=10.0.32.18&url=http://www.recipebox.tv/&dt=1378442186421&bpp=32&shv=r20130903&cbv=r20130206&saldr=sa&correlator=1378442186750&frm=20&ga_vid=883228090.1378442189&ga_sid=1378442189&ga_hid=406622070&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=0&adx=26&ady=5&biw=780&bih=443&oid=3&docm=8&vis=0&fu=0&ifi=1&pfi=0&dtd=2188&xpc=pvcMeMbpO8&p=http://www.recipebox.tv	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2422	200	OK	-	-	-	(empty)	-	-	-	-	-	FQrISB3XXAjI5CORVa	text/html
1378427907.89389	CaGeba1DbJnn7kDIb5	192.168.54.10	1066	198.172.88.57	80	3	GET	cdn.adproper.info	/adxtendpop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	409	200	OK	-	-	-	(empty)	-	-	-	-	-	FwRWh12yzmwq2yUSS	text/html
1378427907.934459	CuhQeA74n6Ayy1Bf8	192.168.54.10	1069	198.172.88.57	80	1	GET	cdn.adproper.info	/adxtendpop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	409	200	OK	-	-	-	(empty)	-	-	-	-	-	FIlvko1CxOLYxj1Uhg	text/html
1378427907.932867	CaGeba1DbJnn7kDIb5	192.168.54.10	1066	198.172.88.57	80	4	GET	cdn.adproper.info	/adcashpop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	311	200	OK	-	-	-	(empty)	-	-	-	-	-	FEET9G4U3BRgopiare	text/html
1378427907.932462	CH6pFe1RXL1Vi2kWf3	192.168.54.10	1068	69.194.244.11	80	1	GET	ad.turn.com	/server/ads.js?pub=11185880&cch=11185948&code=11186021&l=728x90&aid=31239525&ahcid=6875044&bimpd=prO_6yMqjNQjfp1IOBG6Bap3jcyrkjMSIGUv7k77I8ELUyJxuOAWKcOK0k1AIfBP8bh2tzCTpSIdT7QVMpSdhcoMD0fXGuTtNzzn-6-VUKPBUeiDofSEoW20zhEptRud-lckYDYnbQb7Fdhmx-R5QGD63JDr3oTet8HLDcpqcS7fqEFlRjkQUhEN-vkGluZnd6lYQEi5E_iOuhxOnPMqDW-bXp595aGRcjZCMegpBhynD1CfmFVxG9K8hbOnA0qZZg_YPh3Q6wJuVtwDkWiIxe31ttI9Hnuerwj4Ww4QTnZtRHkUQ0uu20g8SFGJF-me4t0svjxMF1uuw6Ba95rQhjK4sllkCzDazg65NNva1X7A5qRrY5dAsm0YpRjrzOaj0xpRSS7AR2jrpk_SIhnteENcPQzzfYdWo0_3zol5AeVFdAptKj0m1cxoo6DOPklmy8JEt94niFqFjWM1hrlGh73wc-cQ7FRKnITKYzO3zYXtC1nK1SlPM2uUjEFCzznCoSDkDhcdj743fwhDTcChVkLvYnH0OqDfuOECbP-v2Zm98HPnEOxUSpyEymMzt82FbF4zi06MX8mJQRh-v5x1-qF4Dwod9VqQDjd7Tn02ISql_qHDZnhzUV8q4cUDCjONmcFgMI3n0Bym6w8W58F3fpndNkLjmnNABjLtCcGWl2vZnABoHFAaXp9cBqISX2YhbzeGOxINV8Wq7vLLpiZvQyA7Z-eZAsPmOMBShh00HIR4rnl_eZVgK5motUCd5tkFveEQ_iiASwmhtl5qF34L3xxuXm_wSv1ZaBhnV8D2yFvkWkL5wySTfDlFHsqa52E0K6Nwx6epW1aaMvlTPFaomAwyd4ag_-s32ggOJZgyUHolKVrwm7RohmtdGY5TmGPCvfBz5xDsVEqchMpjM7fNhbHVaYxey4qpVFOPZOCun6GIa5nUlu2WP0tCOQkbDIeHHI6P27-CMWxVew4RIWXom99oS8XCCka66-vmDAUYN40b1z_o10Zc8XRUYBVIAogXaUwTnpqctcW8drsM7mLBrF-GkDDNnI4pO3Dc4T01x9OsU8cO0pP99d-Z_e3GpdYBE5NRtsv5spMN5-BHvut1iw&acp=UikjjgAHPuUKpsHsAAArzuVTUAgEXJmTA-HJbA&3c=http://adclick.g.doubleclick.net/aclk?sa=l&ai=Cy6UujiMpUuX9HOyDmwXO14CgAo200M4B_d2Wsjv3zfWTKBABIABQgMfhxARgybacjeyk-BGCARdjYS1wdWItMjI5NDYxNTg2ODY5ODc0NKAB6_zU7APIAQmoAwGqBHZP0N5VeP2-c2KemWkqN-0SJv10VG5ZuXBZnAqAauRKy52oVHgbpyybsQiqegvb2otNPaDJgNPwx9wN-BGO-h51jpI25ylUyRuBuI4Zpin2Pg88QM6uN-_M-oehIiTBom5pLNX8n00KV3sz7E5Z0n7rDwAnp3WqgAacufjY7tyQh80BoAYh&num=1&sig=AOD64_1XWmioAJNW8zqHs2dUJOM9TfsCrg&client=ca-pub-2294615868698744&adurl=	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-2294615868698744&output=html&h=90&slotname=5048776712&adk=256739204&w=728&lmt=1378220922&host=ca-host-pub-1556223355139109&h_ch=L0001&flash=10.0.32.18&url=http%3A%2F%2Fwww.recipebox.tv%2F&dt=1378442186421&bpp=32&shv=r20130903&cbv=r20130206&saldr=sa&correlator=1378442186750&frm=20&ga_vid=883228090.1378442189&ga_sid=1378442189&ga_hid=406622070&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=0&adx=26&ady=5&biw=780&bih=443&oid=3&docm=8&vis=0&fu=0&ifi=1&pfi=0&dtd=2188&xpc=pvcMeMbpO8&p=http%3A//www.recipebox.tv	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10316	200	OK	-	-	-	(empty)	-	-	-	-	-	Fs8rPc1cah0PC4kg73	text/plain
1378427907.940043	CcIqdE1x2uYeFdJCo4	192.168.54.10	1070	198.172.88.57	80	1	GET	cdn.adproper.info	/adproppop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	337	200	OK	-	-	-	(empty)	-	-	-	-	-	FeiMlk3Mi9irwTPoc9	text/html
1378427907.942292	Cou7qa5sQS13MeFca	192.168.54.10	1071	198.172.88.57	80	1	GET	cdn.adproper.info	/adgunggopop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	372	200	OK	-	-	-	(empty)	-	-	-	-	-	FIyCiK1y26Dw0O4jB8	text/html
1378427907.952994	CuhQeA74n6Ayy1Bf8	192.168.54.10	1069	198.172.88.57	80	2	GET	cdn.adproper.info	/admediahubpop2.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	490	200	OK	-	-	-	(empty)	-	-	-	-	-	FDNHgI3XVK8xNDYICl	text/html
1378427907.954643	CiFm9p1BRkaZvk7oF3	192.168.54.10	1072	198.172.88.57	80	1	GET	cdn.adproper.info	/adgunggopop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	372	200	OK	-	-	-	(empty)	-	-	-	-	-	FokH553uIGFnTWViAf	text/html
1378427907.955518	CrsXVivYLUqaxOKy9	192.168.54.10	1073	198.172.88.57	80	1	GET	cdn.adproper.info	/admediahubpop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	490	200	OK	-	-	-	(empty)	-	-	-	-	-	F3PJAvis7lCPrEpxf	text/html
1378427907.967348	CcIqdE1x2uYeFdJCo4	192.168.54.10	1070	198.172.88.57	80	2	GET	cdn.adproper.info	/adcashpop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	311	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl78y22dAM7Vs8g2v	text/html
1378427907.967029	CaGeba1DbJnn7kDIb5	192.168.54.10	1066	198.172.88.57	80	5	GET	cdn.adproper.info	/adproppop.html	http://cdn.adproper.info/adpopsfx.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	337	200	OK	-	-	-	(empty)	-	-	-	-	-	FcD6B4ZXpOc7NBlmb	text/html
1378427907.941395	CmrQJy2yMdVIUFRuI7	192.168.54.10	1062	74.125.224.218	80	2	GET	googleads.g.doubleclick.net	/pagead/adview?ai=Cy6UujiMpUuX9HOyDmwXO14CgAo200M4B_d2Wsjv3zfWTKBABIABQgMfhxARgybacjeyk-BGCARdjYS1wdWItMjI5NDYxNTg2ODY5ODc0NKAB6_zU7APIAQmoAwGqBHZP0N5VeP2-c2KemWkqN-0SJv10VG5ZuXBZnAqAauRKy52oVHgbpyybsQiqegvb2otNPaDJgNPwx9wN-BGO-h51jpI25ylUyRuBuI4Zpin2Pg88QM6uN-_M-oehIiTBom5pLNX8n00KV3sz7E5Z0n7rDwAnp3WqgAacufjY7tyQh80BoAYh&sigh=xS5KyVMRCNY	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-2294615868698744&output=html&h=90&slotname=5048776712&adk=256739204&w=728&lmt=1378220922&host=ca-host-pub-1556223355139109&h_ch=L0001&flash=10.0.32.18&url=http%3A%2F%2Fwww.recipebox.tv%2F&dt=1378442186421&bpp=32&shv=r20130903&cbv=r20130206&saldr=sa&correlator=1378442186750&frm=20&ga_vid=883228090.1378442189&ga_sid=1378442189&ga_hid=406622070&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=0&adx=26&ady=5&biw=780&bih=443&oid=3&docm=8&vis=0&fu=0&ifi=1&pfi=0&dtd=2188&xpc=pvcMeMbpO8&p=http%3A//www.recipebox.tv	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
