#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-08-29
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1384112375.758053	CyYlkY18izyolsmQsa	192.168.29.10	1093	54.230.136.112	80	1	GET	choices-st.truste.com	/ca?pid=interclick01&aid=interclick03&cid=aid4617cid59573&c=interclick03cont159573&w=300&h=250&plc=tr	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAgAAAAIAAAAAAP8AAAABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACbjC-hAcXIDjV1WfZVJ64eYJRFySPUMx7zDOjXAAAAAA==,,http%3A%2F%2Fwww.cracked.com%2F,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D2524264428%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,8e09c48a-4a3f-11e3-93dd-9f6c4b38b67e,1384112257764	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13624	200	OK	-	-	-	(empty)	-	-	-	-	-	Fp6st038vDx5uKqqw5	text/plain
1384112375.606337	C3ykmU1jk84Vwlexva	192.168.29.10	1091	142.4.194.3	53331	1	GET	p68ei5.degreeexplore.biz	/51fd0e1afd1243f00bd4f6473a0bfc41.html	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	81509	200	OK	-	-	-	(empty)	-	-	-	-	-	FzwEIt3OPCaOM6jyg8	text/html
1384112375.772167	CDGYCW1x4ajl085vDa	192.168.29.10	1092	157.56.67.169	80	1	GET	view.atdmt.com	/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAgAAAAIAAAAAAP8AAAABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACbjC-hAcXIDjV1WfZVJ64eYJRFySPUMx7zDOjXAAAAAA==,,http%3A%2F%2Fwww.cracked.com%2F,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D2524264428%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,8e09c48a-4a3f-11e3-93dd-9f6c4b38b67e,1384112257764	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	7566	200	OK	-	-	-	(empty)	-	-	-	-	-	FEmp1C3XciBV1vlmh5	text/html
1384112375.847857	CaFFBM4V1ILL5PeR4	192.168.29.10	1095	23.5.1.224	80	1	GET	p.twitter.com	/f.gif?_=1384126642203&id=twitter-widget-0&lang=en&screen_name=cracked&show_count=false&show_screen_name=true&size=m&twttr_variant=2.0&twttr_referrer=http://www.cracked.com/&twttr_widget=1&twttr_hask=0&twttr_li=0&twttr_pid=	http://platform.twitter.com/widgets/follow_button.1383953108.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FQ4SCE11CtIfq6J0S	image/gif
1384112375.95874	CwwKkKMwtCHNckD3l	192.168.29.10	1096	50.16.250.83	80	1	GET	choices.truste.com	/cap?aid=interclick03&pid=interclick01&w=300&h=250&c=interclick03cont159573	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAgAAAAIAAAAAAP8AAAABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACbjC-hAcXIDjV1WfZVJ64eYJRFySPUMx7zDOjXAAAAAA==,,http%3A%2F%2Fwww.cracked.com%2F,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D2524264428%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,8e09c48a-4a3f-11e3-93dd-9f6c4b38b67e,1384112257764	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FU9b7Z1NEZzVEJ5hUb	image/gif
1384112376.060279	C8tTle4ED68lsujmtf	192.168.29.10	1099	69.192.36.46	80	1	GET	cdn.doubleverify.com	/dvtp_src.js?ctx=607671&cmp=ATTUNIVATLASTAG&sid=430360176&plc=430360176&num=&adid=&advid=1813382&adsrv=2&region=30&btreg=430360176&btadsrv=atdmt&crt=338198359&crtname=&chnl=&unit=&pid=&uid=&dvtagver=6.1.src	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18756	200	OK	-	-	-	(empty)	-	-	-	-	-	FW3Maw2glfxUynfRBl	text/plain
1384112376.06191	Ci9TD03bCnuJIyFZDf	192.168.29.10	1098	23.5.5.163	80	1	GET	EVSecure-crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FjKPGO14B3eHXrZNdh	binary
1384112376.236072	Ci9TD03bCnuJIyFZDf	192.168.29.10	1098	23.5.5.163	80	2	GET	EVSecure-crl.verisign.com	/EVSecure2006.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	80281	200	OK	-	-	-	(empty)	-	-	-	-	-	FPYkHb18mPNyw0mdX	binary
1384112376.820064	Cy1OU23Bo5OIwGxXLf	192.168.29.10	1100	23.5.5.163	80	1	GET	crl.verisign.com	/pca3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	898	200	OK	-	-	-	(empty)	-	-	-	-	-	FRyQ5S31Lk1JkKz389	binary
1384112376.86493	CJybC438yDuhyh5kBf	192.168.29.10	1101	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1248642	200	OK	-	-	-	(empty)	-	-	-	-	-	FcWFRJ1xbD0Xr1Jtq3	binary
1384112378.315311	C3nfl23dLqPGZGMGbl	192.168.29.10	1102	23.62.228.19	80	1	GET	cdn.atdmt.com	/ds/CJCNTCINGCP9/WIR_UVS_DIS_FallGirls_NA_NA_NA_1_091313/WIR_UVS_DIS_FallGirls_NA_300x250_NA_NA_1.swf?ver=1&clickTag1=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?http://clk.atdmt.com/go/430360176/direct;wi.300;hi.250;ai.338198359;ct.1/01&clickTag=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?http://clk.atdmt.com/go/430360176/direct;wi.300;hi.250;ai.338198359;ct.1/01	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43874	200	OK	-	-	-	(empty)	-	-	-	-	-	FAN9uq3h9mJHQjWo7j	application/x-shockwave-flash
1384112378.719418	CdrsNd48P9Y2iW821l	192.168.29.10	1103	204.154.111.11	80	1	GET	tps30.doubleverify.com	/visit.js?ctx=607671&cmp=ATTUNIVATLASTAG&ipos=&sid=430360176&plc=430360176&adid=&crt=338198359&dvtagver=6.1.src&srcurlD=2&curl=&qpgid=&btreg=430360176&btadsrv=atdmt&adsrv=2&advid=1813382&num=&pid=&crtname=&unit=&chnl=&ssl=0&uid=1384126645031816&scusrid=&refD=3&aUrlD=&jsver=13&eparams=DC4FC=l9EEATbpTauTau25]J:6=5>2?286C]4@>Tau:7C2>6bTbus*typ!:fzppvch"ppppppt>atpppppppp8ppppxpppppp!gppppqsw?%{8pppppp$%_)ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppq~cptpppppppxpp8pp8sgpppppppppesgppppppps@!Hppppppp~8]ppppppppesgpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppr3;r\9p4)xs;'`(7+'yec6*y#uJ$!&|IfKs~;)ppppppTbsTbsTarTar9EEATadbpTadauTadauHHH]4C24<65]4@>TadauTarqTadbs`_TadaewTadbsTadae|TadbsbTadae+Tadbsb__Iad_Tadae0D2=ETadbsadacaeccagTadae2?>6>36CTadbsbaTadae2?AC:46TadbsTadaeCTadbs_TadaeDTadbsaeehde_Targ6_h4cg2\c2b7\``6b\hb55\h7e4c3bg3ef6Tar`bgc``aadffecU2&C=l&jsCallback=dvCallback_1384126645046345	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	331	200	OK	-	-	-	(empty)	-	-	-	-	-	FNgWUz4VDVVP9hEH38	text/plain
1384112379.236767	CLyOwb45QaBCODa0Oc	192.168.29.10	1104	165.254.105.88	80	1	GET	cdn.interclick.com	/DtCol.aspx?icid=7131959365663457444&pvd=0	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAgAAAAIAAAAAAP8AAAABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACbjC-hAcXIDjV1WfZVJ64eYJRFySPUMx7zDOjXAAAAAA==,,http%3A%2F%2Fwww.cracked.com%2F,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D2524264428%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,8e09c48a-4a3f-11e3-93dd-9f6c4b38b67e,1384112257764	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	5505	200	OK	-	-	-	(empty)	-	-	-	-	-	FJuB0frPkgiKJLt	text/html
1384112379.334859	CAwbwr2EcrrctSPEYc	192.168.29.10	1105	72.21.91.19	80	1	GET	www.cracked.com	/favicon.ico	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4286	200	OK	-	-	-	(empty)	-	-	-	-	-	FyvY6X2bpIvrQC4sqh	image/x-icon
1384112379.366162	CLyOwb45QaBCODa0Oc	192.168.29.10	1104	165.254.105.88	80	2	GET	cdn.interclick.com	/op/9/swp.ic	http://cdn.interclick.com/DtCol.aspx?icid=7131959365663457444&pvd=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1905	200	OK	-	-	-	(empty)	-	-	-	-	-	FoeHQ9120ZVrLd9d0a	text/html
1384112379.381369	CsCPMt2R52hjvFTjei	192.168.29.10	1106	165.254.105.88	80	1	GET	cdn.interclick.com	/op/11/swp.ic	http://cdn.interclick.com/DtCol.aspx?icid=7131959365663457444&pvd=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1884	200	OK	-	-	-	(empty)	-	-	-	-	-	FmxQXv2S21ySXPxBUa	text/html
1384112379.792297	CLyOwb45QaBCODa0Oc	192.168.29.10	1104	165.254.105.88	80	3	GET	cdn.interclick.com	/RSltPrc.aspx?o=9&e=16033	http://cdn.interclick.com/op/9/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	711	200	OK	-	-	-	(empty)	-	-	-	-	-	FYLpWf3bCXwt8mxbSf	text/html
1384112379.810718	CQzyOC3GNsL2rhXZwi	192.168.29.10	1108	50.23.124.152	80	1	GET	tags.bluekai.com	/ids?dest=132&id=97431484-7616-44b0-9c93-357c8af39b70	http://cdn.interclick.com/op/11/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	F9EvBWtykgjQYlc6h	image/gif
1384112379.80452	CsCPMt2R52hjvFTjei	192.168.29.10	1106	165.254.105.88	80	2	GET	cdn.interclick.com	/RSltPrc.aspx?o=11&e=16049	http://cdn.interclick.com/op/11/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	711	200	OK	-	-	-	(empty)	-	-	-	-	-	F7uHtq4HmPya7eQcs2	text/html
1384112379.93567	CXYWwE3zflSXfcAmmi	192.168.29.10	1109	68.142.253.31	80	1	GET	osmsync.interclick.com	/ColDta.aspx	http://cdn.interclick.com/DtCol.aspx?icid=7131959365663457444&pvd=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	70	200	OK	-	-	-	(empty)	-	-	-	-	-	FpeqBO21gQm511ozQa	image/gif
1384112379.880391	CwzCxA3wTKnJQqkXoi	192.168.29.10	1107	8.15.229.35	80	1	GET	d.agkn.com	/iframe/1731/!?camid=06272012&plaid=103&uuid=97431484-7616-44b0-9c93-357c8af39b70	http://cdn.interclick.com/op/9/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	284	200	OK	-	-	-	(empty)	-	-	-	-	-	FjJHrIEMAXRXlCKAb	text/html
1384112379.947215	CyYlkY18izyolsmQsa	192.168.29.10	1093	54.230.136.112	80	2	GET	choices-st.truste.com	/ca?aid=interclick03&pid=interclick01&cid=aid4617cid59573&w=300&h=250&plc=tr&c=interclick03cont159573&js=regular2	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAgAAAAIAAAAAAP8AAAABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACbjC-hAcXIDjV1WfZVJ64eYJRFySPUMx7zDOjXAAAAAA==,,http%3A%2F%2Fwww.cracked.com%2F,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D2524264428%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,8e09c48a-4a3f-11e3-93dd-9f6c4b38b67e,1384112257764	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35265	200	OK	-	-	-	(empty)	-	-	-	-	-	FTJB9rv2NkAyRrpm4	text/plain
1384112379.971883	CwwKkKMwtCHNckD3l	192.168.29.10	1096	50.16.250.83	80	2	GET	choices.truste.com	/ca?aid=attssl02&pid=mec01&cid=_LBcidLB_&js=st_1&sz=300x250&c=te-17a4&admarker=default&plc=tr&cam=3&zi=100002&sid=_LBsidLB_&locale=en	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3766	200	OK	-	-	-	(empty)	-	-	-	-	-	FcU5SO23qdYez1m8ij	text/plain
1384112380.131628	C5N1gC3shhVf9INYVc	192.168.29.10	1110	50.16.250.83	80	1	GET	choices.truste.com	/ca?aid=attssl02&pid=mec01&locale=en&c=_LBcLB_&cid=_LBcidLB_&sid=_LBsidLB_&language=en&js=st_2&cam=3	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	34823	200	OK	-	-	-	(empty)	-	-	-	-	-	FvlB1f4OABs785ceN1	text/plain
1384112382.33237	CyYlkY18izyolsmQsa	192.168.29.10	1093	54.230.136.112	80	3	GET	choices-st.truste.com	/get?name=admarker-icon-tr.png	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAgAAAAIAAAAAAP8AAAABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACbjC-hAcXIDjV1WfZVJ64eYJRFySPUMx7zDOjXAAAAAA==,,http%3A%2F%2Fwww.cracked.com%2F,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D2524264428%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,8e09c48a-4a3f-11e3-93dd-9f6c4b38b67e,1384112257764	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	287	200	OK	-	-	-	(empty)	-	-	-	-	-	FNel8QNeG8fgLtJ1g	image/png
1384112382.262126	CwwKkKMwtCHNckD3l	192.168.29.10	1096	50.16.250.83	80	3	GET	choices.truste.com	/get?name=admarker-icon-tr.png	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	287	200	OK	-	-	-	(empty)	-	-	-	-	-	FRzc0X1xZMaSW11Oa7	image/png
1384112382.273329	C5N1gC3shhVf9INYVc	192.168.29.10	1110	50.16.250.83	80	2	GET	choices.truste.com	/get?name=admarker-full-tr.png	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/d6ad6098-0fa5-4b8e-80c2-a1a89e102522/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	739	200	OK	-	-	-	(empty)	-	-	-	-	-	FE4kgy411k0A1fj7B5	image/png
1384112382.357846	ClQIWq2IomGC6qTyMg	192.168.29.10	1114	54.230.136.112	80	1	GET	choices-st.truste.com	/get?name=admarker-full-tr.png	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAgAAAAIAAAAAAP8AAAABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACbjC-hAcXIDjV1WfZVJ64eYJRFySPUMx7zDOjXAAAAAA==,,http%3A%2F%2Fwww.cracked.com%2F,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D2524264428%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,8e09c48a-4a3f-11e3-93dd-9f6c4b38b67e,1384112257764	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	739	200	OK	-	-	-	(empty)	-	-	-	-	-	FfQxLe11YLG9LRDBJ8	image/png
1384112382.421515	CtKnR812SzOz9X7eN3	192.168.29.10	1067	165.254.105.139	80	2	GET	tap-cdn.rubiconproject.com	/partner/scripts/rubicon/page_parser.js	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	17344	200	OK	-	-	-	(empty)	-	-	-	-	-	FPC7NP1tOieilnIONa	text/plain
1384112383.290198	COEwJR3Pp7CHEpwVBg	192.168.29.10	1115	142.4.194.3	53331	1	GET	p68ei5.degreeexplore.biz	/1947459277/1384112580.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	13034	200	OK	-	-	-	(empty)	-	-	-	-	-	FT8CaX1IeFU8T2Kut	application/jar
1384112383.230541	C3ykmU1jk84Vwlexva	192.168.29.10	1091	142.4.194.3	53331	2	GET	p68ei5.degreeexplore.biz	/1947459277/1384112580.tpl	http://p68ei5.degreeexplore.biz:53331/51fd0e1afd1243f00bd4f6473a0bfc41.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	25371	200	OK	-	-	-	(empty)	-	-	-	-	-	FrmBl23BoSomhajCR4	text/html
1384112383.485677	COEwJR3Pp7CHEpwVBg	192.168.29.10	1115	142.4.194.3	53331	2	GET	p68ei5.degreeexplore.biz	/1947459277/1384112580.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	13034	200	OK	-	-	-	(empty)	-	-	-	-	-	FEb0GE2OJrJBikRnj2	application/jar
1384112386.643491	C3ykmU1jk84Vwlexva	192.168.29.10	1091	142.4.194.3	53331	3	GET	p68ei5.degreeexplore.biz	/f/1384112580/1947459277/5	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	121856	200	OK	-	-	-	(empty)	-	-	-	-	-	FL5ReRRZoJlmlubcg	application/x-dosexec
1384112390.891629	C3ykmU1jk84Vwlexva	192.168.29.10	1091	142.4.194.3	53331	4	GET	p68ei5.degreeexplore.biz	/1947459277/1384112580.pdf	http://p68ei5.degreeexplore.biz:53331/51fd0e1afd1243f00bd4f6473a0bfc41.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	9223	200	OK	-	-	-	(empty)	-	-	-	-	-	FVqFQ23KJysZ7Eyun7	application/pdf
1384112411.858448	C4UKSD2Lv647WgfB7b	192.168.29.10	1120	72.21.91.19	80	1	GET	www.cracked.com	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	71931	200	OK	-	-	-	(empty)	-	-	-	-	-	FF0ek84W6lPCYTIQ6h	text/html
1384112411.994476	C4UKSD2Lv647WgfB7b	192.168.29.10	1120	72.21.91.19	80	2	GET	www.cracked.com	/ui/shared/lesscss/font/fontawesome-webfont.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	25395	200	OK	-	-	-	(empty)	-	-	-	-	-	FKVXMZ1wG0q97r9Qm4	application/vnd.ms-fontobject
1384112412.008544	CH96AF2CxpTVsAUfib	192.168.29.10	1121	72.21.91.19	80	1	GET	www.cracked.com	/ui/shared/lesscss/font/proxima_nova_regular/ProximaNova-Reg-webfont.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	19681	200	OK	-	-	-	(empty)	-	-	-	-	-	FZdNcX3iinWw7oaFi1	application/vnd.ms-fontobject
1384112412.008823	CxeKQH291UjFcV6kzg	192.168.29.10	1122	72.21.91.19	80	1	GET	www.cracked.com	/ui/shared/lesscss/font/proxima_nova_light/ProximaNova-Light-webfont.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18924	200	OK	-	-	-	(empty)	-	-	-	-	-	FyhDjo1yoUoPBk5Vdd	application/vnd.ms-fontobject
1384112412.009271	C4UKSD2Lv647WgfB7b	192.168.29.10	1120	72.21.91.19	80	3	GET	www.cracked.com	/ui/shared/lesscss/font/proxima_nova_semibold/ProximaNova-Sbold-webfont.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	19409	200	OK	-	-	-	(empty)	-	-	-	-	-	F0rykq3A841TqeiDFj	application/vnd.ms-fontobject
1384112412.011742	CJVcUO3Q1jdfhLxXJg	192.168.29.10	1123	72.21.91.19	80	1	GET	www.cracked.com	/ui/shared/lesscss/font/proxima_nova_bold/ProximaNova-Bold-webfont.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	19686	200	OK	-	-	-	(empty)	-	-	-	-	-	F1FQ4u3vs2eLig1wv6	application/vnd.ms-fontobject
1384112412.013293	C1V8bR3Zen6lIaOg0e	192.168.29.10	1124	72.21.91.19	80	1	GET	www.cracked.com	/ui/shared/lesscss/font/cooper_black/cooper_black-webfont.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35562	200	OK	-	-	-	(empty)	-	-	-	-	-	FUFkde4jo5W1H3o8ch	application/vnd.ms-fontobject
1384112412.034321	CH96AF2CxpTVsAUfib	192.168.29.10	1121	72.21.91.19	80	2	GET	www.cracked.com	/ui/shared/lesscss/font/gothamultra/gothamultra-webfont.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	16685	200	OK	-	-	-	(empty)	-	-	-	-	-	FpPAadejE3tyyJgoc	application/vnd.ms-fontobject
1384112412.013977	Co2cyh3WrWj7HQlDPd	192.168.29.10	1125	72.21.91.19	80	1	GET	www.cracked.com	/ui/shared/lesscss/font/trajanpro/trajanpro-regular.eot?	http://www.cracked.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	123308	200	OK	-	-	-	(empty)	-	-	-	-	-	FL6gTw4hgqf4wKE126	application/vnd.ms-fontobject
