#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-46-37
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1371666629.209159	CcFoF34oFWhcu5KN6d	192.168.93.10	1030	46.246.119.155	80	1	GET	ilemi.pe	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	46846	200	OK	-	-	-	(empty)	-	-	-	-	-	FGQqUU2Iv99lT0kAhh	text/troff
1371666629.796558	CtwNFg2neY826Asm16	192.168.93.10	1049	204.13.194.150	80	1	GET	ib.adnxs.com	/ptj?member=634&size=468x60&inv_code=4065250&referrer=http://ilemi.pe/&redir=http://ad.yieldmanager.com/st?anmember=634&anprice={PRICEBUCKET}&ad_type=ad&ad_size=468x60&section=4065250&pub_url={lemi.eu}	http://ads.harrenmedianetwork.com/st?ad_type=iframe&ad_size=468x60&section=4065250&pub_url={lemi.eu}	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1371666629.808912	CFiodX1qIGAXCUnY69	192.168.93.10	1050	184.173.167.106	80	1	GET	s4.histats.com	/stats/0.php?1387646&@f16&@g1&@h1&@i1&@j1371680911656&@k0&@l1&@mWatch live sports online&@n0&@o1000&@q0&@r0&@s0&@ten-us&@u800&@vhttp://ilemi.pe/&@w	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	99	200	OK	-	-	-	(empty)	-	-	-	-	-	FncN7l20WMc4DYt1mi	text/plain
1371666629.71559	C0t6XM2LczsLfizQZi	192.168.93.10	1038	69.171.247.29	80	1	GET	www.facebook.com	/plugins/like.php?href=http://www.facebook.com/pages/ilemieu/211079672244027&send=true&layout=button_count&width=150&show_faces=false&action=like&colorscheme=light&font&height=21	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14289	200	OK	-	-	-	(empty)	-	-	-	-	-	FHRvbf1A0zltnsScj8	text/html
1371666629.71512	C4dFlc2r5uFzTrtLZ5	192.168.93.10	1033	209.17.69.209	80	1	GET	i48.tinypic.com	/2iiy88k.png	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21653	200	OK	-	-	-	(empty)	-	-	-	-	-	FO6E1j44xBEkAQEnPh	image/png
1371666629.925017	CNatHQ2xibga4utt7j	192.168.93.10	1054	23.67.61.120	80	1	GET	b.static.ak.fbcdn.net	/rsrc.php/v2/yr/r/nypJxcgOZ4d.js	http://www.facebook.com/plugins/like.php?href=http%3A%2F%2Fwww.facebook.com%2Fpages%2Filemieu%2F211079672244027&send=true&layout=button_count&width=150&show_faces=false&action=like&colorscheme=light&font&height=21	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	158980	200	OK	-	-	-	(empty)	-	-	-	-	-	Fxnfe741dO93cLFO1b	text/plain
1371666629.925224	CFeMfa41vKgWDMcXC1	192.168.93.10	1056	23.67.61.120	80	1	GET	static.ak.fbcdn.net	/connect.php/js/FB.Share	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	173710	200	OK	-	-	-	(empty)	-	-	-	-	-	FVHoN94eDkY0SlFvdj	text/plain
1371666629.92019	CnvPhx2n16YQ4TszJf	192.168.93.10	1053	23.67.60.130	80	1	GET	images.evisos.com.mx	/2008/10/09/guantes-para-box-everlast_32759514_1.jpg	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1036	200	OK	-	-	-	(empty)	-	-	-	-	-	FGdLQK3kbILyFwZZcb	image/jpeg
1371666629.919972	CJW2mi1PqIgxMcDOya	192.168.93.10	1051	98.139.225.42	80	1	GET	ad.yieldmanager.com	/st?anmember=634&anprice=&ad_type=ad&ad_size=468x60&section=4065250&pub_url={lemi.eu}	http://ads.harrenmedianetwork.com/st?ad_type=iframe&ad_size=468x60&section=4065250&pub_url={lemi.eu}	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4228	200	OK	-	-	-	(empty)	-	-	-	-	-	FZQNcj3ew8aVCSfRXa	text/html
1371666629.715895	CYFhAg1FySNtJ5RTna	192.168.93.10	1035	209.17.69.209	80	1	GET	i45.tinypic.com	/f40dop.jpg	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	113099	200	OK	-	-	-	(empty)	-	-	-	-	-	FqL4Oa1EcUyJqOgYL1	image/jpeg
1371666630.078847	CJW2mi1PqIgxMcDOya	192.168.93.10	1051	98.139.225.42	80	2	GET	ad.yieldmanager.com	/imp?Z=468x60&anmember=634&anprice=&u={lemi.eu}&s=4065250&_salt=291698768&B=10&r=0	http://ads.harrenmedianetwork.com/st?ad_type=iframe&ad_size=468x60&section=4065250&pub_url={lemi.eu}	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1371666630.127083	C2Ct3J2078qnYxQlwe	192.168.93.10	1059	173.194.37.57	80	1	GET	pagead2.googlesyndication.com	/pagead/js/google_top_exp.js	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1341	200	OK	-	-	-	(empty)	-	-	-	-	-	Fh8Kd5Ek2eEz9OcNd	text/plain
1371666630.131209	C4fuEC16bgsBzGhMH8	192.168.93.10	1061	74.125.137.191	80	1	GET	www.blogblog.com	/tictac/tile_left.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	644	200	OK	-	-	-	(empty)	-	-	-	-	-	F2DuQhaSVoN8kS9a	image/gif
1371666630.131007	CO0hSr21euPsMArNY9	192.168.93.10	1060	74.125.137.191	80	1	GET	www.blogblog.com	/tictac/top_div_left.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	54335	200	OK	-	-	-	(empty)	-	-	-	-	-	FDzfZB3HeyLbjOZahc	image/gif
1371666630.144727	CymfQAtgVGlhMw5y2	192.168.93.10	1063	74.125.137.191	80	1	GET	img2.blogblog.com	/img/icon18_edit_allbkg.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	162	200	OK	-	-	-	(empty)	-	-	-	-	-	FHivyw3lT8jbAiNoK1	image/gif
1371666630.145117	C0xO0UETzEVXCIsyg	192.168.93.10	1064	74.125.137.191	80	1	GET	img1.blogblog.com	/img/icon18_wrench_allbkg.png	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	475	200	OK	-	-	-	(empty)	-	-	-	-	-	FjZxsE0HcpBkHaig6	image/png
1371666630.146915	CoPzak493QaDIHMw1i	192.168.93.10	1065	74.125.140.147	80	1	GET	www.google.com	/friendconnect/script/friendconnect.js	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	97758	200	OK	-	-	-	(empty)	-	-	-	-	-	FV9oNb3t47mWyj1dYf	text/plain
1371666630.208402	C4fuEC16bgsBzGhMH8	192.168.93.10	1061	74.125.137.191	80	2	GET	www.blogblog.com	/tictac/top_h1.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2810	200	OK	-	-	-	(empty)	-	-	-	-	-	FEYOe23nFY9zNMobB1	image/gif
1371666630.213043	CO0hSr21euPsMArNY9	192.168.93.10	1060	74.125.137.191	80	2	GET	www.blogblog.com	/tictac/date_icon.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	58	200	OK	-	-	-	(empty)	-	-	-	-	-	F9My78XRezNjVRfQ5	image/gif
1371666630.208154	CqWBsl18aWb27i9Y41	192.168.93.10	1062	67.202.94.86	80	1	GET	whos.amung.us	/cwidget/wtyo8kv8uvc7/000000ffffff.png	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	303	See Other	-	-	-	(empty)	-	-	-	-	-	-	-
1371666629.715432	Cue1R1344WG0mDg8i7	192.168.93.10	1032	178.33.166.77	80	1	GET	www.planetaios.com	/wp-content/uploads/2009/02/iphone-livetv.jpg	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	59286	200	OK	-	-	-	(empty)	-	-	-	-	-	FbgFSSEAL85TIqA7i	image/jpeg
1371666630.213422	C6QDmD4iWL7GQOlPNl	192.168.93.10	1066	76.13.232.33	80	1	GET	cookex.amp.yahoo.com	/v2/cexposer/SIG=13kimu2vm/*http://ad.yieldmanager.com/imp?Z=468x60&anmember=634&anprice=&u={lemi.eu}&s=4065250&_salt=291698768&B=10&r=0	http://ads.harrenmedianetwork.com/st?ad_type=iframe&ad_size=468x60&section=4065250&pub_url={lemi.eu}	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	93	302	Found	-	-	-	(empty)	-	-	-	-	-	FExooh45YCUjtmtafc	text/plain
1371666630.235427	C4fuEC16bgsBzGhMH8	192.168.93.10	1061	74.125.137.191	80	3	GET	www.blogblog.com	/tictac/tictac_grey.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	169	200	OK	-	-	-	(empty)	-	-	-	-	-	FPsQ0t19IxIyakuna	image/gif
1371666630.121359	CPJjt81aeEIbvUZik	192.168.93.10	1057	195.210.112.16	80	1	GET	c0.histats.12mlbe.com	/jsx01/7/1387646/335,317	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1505	200	OK	-	-	-	(empty)	-	-	-	-	-	FznUmV1dWsJHeUCLxh	text/plain
1371666630.279888	CO0hSr21euPsMArNY9	192.168.93.10	1060	74.125.137.191	80	3	GET	www.blogblog.com	/tictac/sidebar_bg.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1356	200	OK	-	-	-	(empty)	-	-	-	-	-	FWZYPA4lKKCllzDVP6	image/gif
1371666630.290467	C4fuEC16bgsBzGhMH8	192.168.93.10	1061	74.125.137.191	80	4	GET	www.blogblog.com	/tictac/sidebar_icon.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	267	200	OK	-	-	-	(empty)	-	-	-	-	-	FCCmUj4Am3bkPusj87	image/gif
1371666630.291987	CJQowm3jlurR7szHSb	192.168.93.10	1047	74.125.137.191	80	2	GET	www.blogger.com	/navbar.g?targetBlogID=5205706414932201553&blogName=sports+news+always&publishMode=PUBLISH_MODE_BLOGSPOT&navbarType=BLUE&layoutType=LAYOUTS&searchRoot=http://sportsnewsalways.blogspot.com/search&blogLocale=es&v=2&homepageUrl=http://sportsnewsalways.blogspot.com/&vt=-9201142238492434896&jsh=m;/_/scs/apps-static/_/js/k=oz.gapi.en_US.CRm1WpUFA4s.O/m=__features__/am=EQ/rt=j/d=1/rs=AItRSTODCrRGgInGn1eoehEhFwhlyRiwOg	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6072	200	OK	-	-	-	(empty)	-	-	-	-	-	FvsMXn38OrREol6B5a	text/html
1371666630.352295	C0xO0UETzEVXCIsyg	192.168.93.10	1064	74.125.137.191	80	2	GET	img1.blogblog.com	/img/navbar/icons_orange.png	http://www.blogger.com/navbar.g?targetBlogID=5205706414932201553&blogName=sports+news+always&publishMode=PUBLISH_MODE_BLOGSPOT&navbarType=BLUE&layoutType=LAYOUTS&searchRoot=http://sportsnewsalways.blogspot.com/search&blogLocale=es&v=2&homepageUrl=http://sportsnewsalways.blogspot.com/&vt=-9201142238492434896&jsh=m%3B%2F_%2Fscs%2Fapps-static%2F_%2Fjs%2Fk%3Doz.gapi.en_US.CRm1WpUFA4s.O%2Fm%3D__features__%2Fam%3DEQ%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTODCrRGgInGn1eoehEhFwhlyRiwOg	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	915	200	OK	-	-	-	(empty)	-	-	-	-	-	F8pGmQ1mFGvclrSj25	image/png
1371666630.35118	Ciajfw3cgLRL4WgAg4	192.168.93.10	1068	50.22.243.53	80	1	GET	d0.histats.12mlbe.com	/cgi-bin/mle.cgi?nv=1&ud=1&nid=7&dsid=1387646&tid=335,317&VJS=01MAR&RM=361419762	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2	200	OK	-	-	-	(empty)	-	-	-	-	-	FIQe2AKDMtV19vKA1	text/plain
1371666630.406108	CvT2333gZm6zvDMat7	192.168.93.10	1048	74.125.137.191	80	2	GET	www.blogger.com	/static/v1/widgets/4149467959-widgets.js	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	85267	200	OK	-	-	-	(empty)	-	-	-	-	-	Fxl2YZ29UXkKwvTg8d	text/plain
1371666630.349424	CmM6nP35NNQ0gLjAkk	192.168.93.10	1067	173.192.170.82	80	1	GET	widgets.amung.us	/_blank.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	570	403	Forbidden	-	-	-	(empty)	-	-	-	-	-	FS9yF81c6CgHhWpIFh	text/html
1371666630.43614	CO0hSr21euPsMArNY9	192.168.93.10	1060	74.125.137.191	80	4	GET	www.blogblog.com	/tictac/bottom_sill.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1313	200	OK	-	-	-	(empty)	-	-	-	-	-	FPc8dH1f6j4Byy6gb4	image/gif
1371666630.43673	C4fuEC16bgsBzGhMH8	192.168.93.10	1061	74.125.137.191	80	5	GET	www.blogblog.com	/tictac/bottom_sash_left.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3814	200	OK	-	-	-	(empty)	-	-	-	-	-	FklkKa3oJvCGJfbGA7	image/gif
1371666630.516114	C0xO0UETzEVXCIsyg	192.168.93.10	1064	74.125.137.191	80	3	GET	img1.blogblog.com	/img/navbar/arrows-blue.png	http://www.blogger.com/navbar.g?targetBlogID=5205706414932201553&blogName=sports+news+always&publishMode=PUBLISH_MODE_BLOGSPOT&navbarType=BLUE&layoutType=LAYOUTS&searchRoot=http://sportsnewsalways.blogspot.com/search&blogLocale=es&v=2&homepageUrl=http://sportsnewsalways.blogspot.com/&vt=-9201142238492434896&jsh=m%3B%2F_%2Fscs%2Fapps-static%2F_%2Fjs%2Fk%3Doz.gapi.en_US.CRm1WpUFA4s.O%2Fm%3D__features__%2Fam%3DEQ%2Frt%3Dj%2Fd%3D1%2Frs%3DAItRSTODCrRGgInGn1eoehEhFwhlyRiwOg	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	104	200	OK	-	-	-	(empty)	-	-	-	-	-	FZG8xs2RzgfbfNJYJ6	image/png
1371666630.515538	C2ShixHjUSosiooN2	192.168.93.10	1069	74.125.137.132	80	1	GET	r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com	/ps/ifr?container=friendconnect&mid=0&nocache=0&view=profile&parent=http://sportsnewsalways.blogspot.de/&url=http://www.google.com/friendconnect/gadgets/members.xml&communityId=06880758413503408935&caller=http://sportsnewsalways.blogspot.de/?PE=INDEX&rpctoken=55941326&locale=es	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	987	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FJl3cA4UDWhlfkn74d	text/html
1371666630.606193	CAhX8e5QRKdTvBzi6	192.168.93.10	1070	67.202.94.86	80	1	GET	whos.amung.us	/cwidget/wtyo8kv8uvc7/000000ffffff.png?1371680912000	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	303	See Other	-	-	-	(empty)	-	-	-	-	-	-	-
1371666630.600714	C2ShixHjUSosiooN2	192.168.93.10	1069	74.125.137.132	80	2	GET	r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com	/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://sportsnewsalways.blogspot.de/&mid=0&view=profile&libs=google.blog&d=0.1-1991c764_e9d3234c_6ca83f67_bd79f910_13a3b3c1.7&lang=es&communityId=06880758413503408935&caller=http://sportsnewsalways.blogspot.de/?PE=INDEX#st=e=AOG8GaBZD71LrQK1VLRzWfxJ%2BP8R8Mk1JluTQ590CTV%2B09fcTrJM8ZNWsojxqrd%2FA%2F8QehPN1GDUTFeZlzIrvgxDOgfTdz9len8p20qsiQSgZX1u0Oz0eBnOyYvM%2BAy3gBZpqI5%2BMzVQUIP3FNRqSulSKW5D4tAMQPyWqr%2BVkulAD9%2BuKFzuXnx%2BcBi0CaUYYOnGq%2FhhfQqmcD4IAMnC5manNzv%2FeUV%2BYqCE9yzjNI83cZ5k70CLGW8W7LsegeWgujdHYDoHUJFB&c=peoplesense&rpctoken=55941326&	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	163242	200	OK	-	-	-	(empty)	-	-	-	-	-	FUzImw2WDD2LgF6Ky1	text/html
1371666630.291674	CJW2mi1PqIgxMcDOya	192.168.93.10	1051	98.139.225.42	80	3	GET	ad.yieldmanager.com	/imp?Z=468x60&anmember=634&anprice=&u={lemi.eu}&s=4065250&_salt=291698768&B=10&r=0&SIG=10vb6t373;x-cookie=n3baa958f3h2u&o=3&f=ra	http://ads.harrenmedianetwork.com/st?ad_type=iframe&ad_size=468x60&section=4065250&pub_url={lemi.eu}	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	846	200	OK	-	-	-	(empty)	-	-	-	-	-	FfVof2gwjp0Elrqh	text/plain
1371666630.688574	CmM6nP35NNQ0gLjAkk	192.168.93.10	1067	173.192.170.82	80	2	GET	widgets.amung.us	/_blank.gif	http://sportsnewsalways.blogspot.de/?PE=INDEX	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	570	403	Forbidden	-	-	-	(empty)	-	-	-	-	-	F0xUGt1NQ6YD414mJj	text/html
1371666635.723384	CaCeVn3pyURkTXpq8g	192.168.93.10	1073	23.67.61.120	80	1	GET	static.ak.facebook.com	/connect/xd_arbiter.php?version=25	http://ilemi.pe/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26474	200	OK	-	-	-	(empty)	-	-	-	-	-	FZx8ql1u75jyQ3WmBg	text/html
1371666635.702274	CExZK63EHB6zvxcUHc	192.168.93.10	1072	98.139.225.42	80	1	GET	ad.tblamnetwork.com	/iframe3?AAAAAOIHPgC9fEcBAAAAAFr2UwAAAAAAAgAAAAQAAAAAAP8AAAAED1wrXAAAAAAADIVFAAAAAACFU2sAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAC6ORcAAAAAAAIAAwAAgD8AuB6F61G4rj-4HoXrUbiuP7gehetRuL4.uB6F61G4vj-amZmZmZnJP5qZmZmZmck.AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACnX76T0dwKDnmLA4vENnkxhqI2W8CtJIHZjIpTAAAAAA==,,{lemi.eu},B=10&Z=468x60&_salt=291698768&anmember=634&anprice=&r=0&s=4065250,0c45b320-d90e-11e2-bb92-10604ba944e8,1371666513319	http://ads.harrenmedianetwork.com/st?ad_type=iframe&ad_size=468x60&section=4065250&pub_url={lemi.eu}	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
