#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-15-01
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1341489203.365889	CV6wPS2M4th7ZQKd24	192.168.52.10	1031	98.124.199.1	80	1	GET	jobbelts.com	/	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	182	302	Object moved	-	-	-	(empty)	-	-	-	-	-	FeZPylJ8ZEN2I29nk	text/html
1341489203.986251	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	5	GET	www.hemispheretrading.com	/includes/templates/theme210/images/logo.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8762	200	OK	-	-	-	(empty)	-	-	-	-	-	FchNm31DygxmCOKYn4	image/gif
1341489203.985793	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	5	GET	www.hemispheretrading.com	/includes/templates/template_default/images/pixel_trans.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FkQy2q4gvyer5xpsLa	image/gif
1341489204.227607	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	6	GET	www.hemispheretrading.com	/includes/templates/theme210/images/user_menu_bg4.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	F7VUk21qmlglXIUqeh	image/gif
1341489204.227971	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	6	GET	www.hemispheretrading.com	/includes/templates/theme210/images/header_t_bg2.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	251	200	OK	-	-	-	(empty)	-	-	-	-	-	F9YPts1g386eJaVyv7	image/gif
1341489204.361381	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	7	GET	www.hemispheretrading.com	/includes/templates/theme210/images/header_t_bg3.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	372	200	OK	-	-	-	(empty)	-	-	-	-	-	Fvxdk347wtmAi42Yfg	image/gif
1341489204.361672	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	7	GET	www.hemispheretrading.com	/includes/templates/theme210/images/header_t_bg1.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	432	200	OK	-	-	-	(empty)	-	-	-	-	-	FUQ1dZOdUH1DtEV4e	image/gif
1341489204.44958	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	8	GET	www.hemispheretrading.com	/includes/templates/theme210/images/user_menu_bg.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	52	200	OK	-	-	-	(empty)	-	-	-	-	-	Fishzp2YN9TR8BidCd	image/gif
1341489204.467377	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	8	GET	www.hemispheretrading.com	/includes/templates/theme210/buttons/english/b_search.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	365	200	OK	-	-	-	(empty)	-	-	-	-	-	FAbAvN2XfEv1swWEQi	image/gif
1341489204.545562	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	9	GET	www.hemispheretrading.com	/includes/templates/theme210/buttons/english/button_goto_prod_details.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	443	200	OK	-	-	-	(empty)	-	-	-	-	-	FwyGbZGXVB9ORg439	image/gif
1341489204.474909	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	9	GET	www.hemispheretrading.com	/images/4020.jpg	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	79786	200	OK	-	-	-	(empty)	-	-	-	-	-	FwH3Bo3KOuBkWKhUI5	image/jpeg
1341489203.618723	C7OVqG3ZN4jKJ0mRza	192.168.52.10	1034	109.235.51.226	80	1	GET	wwww.888-move-stuff.com	/main.php?page=3081100e9fdaf127	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	68657	200	OK	-	-	-	(empty)	-	-	-	-	-	FdyjZV37YJxYMVEUKg	text/html
1341489204.572607	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	10	GET	www.hemispheretrading.com	/images/LARGE-ANGULAR.jpg	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	38763	200	OK	-	-	-	(empty)	-	-	-	-	-	FaGYhh3QrW5vbxGO73	image/jpeg
1341489204.771349	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	11	GET	www.hemispheretrading.com	/images/3010.jpg	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	27781	200	OK	-	-	-	(empty)	-	-	-	-	-	FXKhvvAFsKxXYhYrl	image/jpeg
1341489204.795415	CUxHrw2KVhWsQMpC55	192.168.52.10	1039	184.168.135.210	80	1	GET	www.imglobalsolutions.com	/images/credit_card_logos_h.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4315	200	OK	-	-	-	(empty)	-	-	-	-	-	F1XZGvIB8zOUX5Ip4	image/gif
1341489204.830041	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	12	GET	www.hemispheretrading.com	/images/1835..jpg	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	77243	200	OK	-	-	-	(empty)	-	-	-	-	-	FRHlck4vArkkLQ2Px1	image/jpeg
1341489204.650135	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	10	GET	www.hemispheretrading.com	/images/1852.bmp	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	449702	200	OK	-	-	-	(empty)	-	-	-	-	-	F8FWa93l1GDx9xqncg	image/x-ms-bmp
1341489205.003679	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	13	GET	www.hemispheretrading.com	/images/1850.jpg	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	40785	200	OK	-	-	-	(empty)	-	-	-	-	-	FDeX5S28eF8KNm4p74	image/jpeg
1341489205.175751	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	14	GET	www.hemispheretrading.com	/images/1840.jpg	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	64555	200	OK	-	-	-	(empty)	-	-	-	-	-	FqUaV32CML0OGJ29ag	image/jpeg
1341489205.175368	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	11	GET	www.hemispheretrading.com	/images/2482-1.2.jpg	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	64232	200	OK	-	-	-	(empty)	-	-	-	-	-	Fowx1i32k4bJ10PIWj	image/jpeg
1341489205.408938	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	12	GET	www.hemispheretrading.com	/includes/templates/theme210/images/list_background1x.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11586	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FKaAnxIq6XbgpbHSa	text/html
1341489205.40861	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	15	GET	www.hemispheretrading.com	/includes/templates/theme210/images/content_bg6.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	391	200	OK	-	-	-	(empty)	-	-	-	-	-	F1CTxu2PqN3l0FZDZ8	image/gif
1341489205.596667	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	13	GET	www.hemispheretrading.com	/includes/templates/theme210/images/list_background1.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	46	200	OK	-	-	-	(empty)	-	-	-	-	-	FuAGaD3cEysdRIYSv1	image/gif
1341489205.597042	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	16	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_right_top.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	63	200	OK	-	-	-	(empty)	-	-	-	-	-	FndTqn19lG9JYlIE7l	image/gif
1341489205.689818	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	14	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_left_top.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	FHSM5aB6SWfJ7GAEj	image/gif
1341489205.784459	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	15	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_right_bottom.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	48	200	OK	-	-	-	(empty)	-	-	-	-	-	FGEwu442Rg9qAVNmi1	image/gif
1341489205.783257	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	17	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_top.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	55	200	OK	-	-	-	(empty)	-	-	-	-	-	FORz8rBLpLThtrnPd	image/gif
1341489205.971532	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	16	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_bottom.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45	200	OK	-	-	-	(empty)	-	-	-	-	-	FYkmrc3aAzp9VvhSl4	image/gif
1341489205.971889	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	18	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_left_bottom.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	48	200	OK	-	-	-	(empty)	-	-	-	-	-	FYcmuq4udwzI1CggFd	image/gif
1341489206.065458	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	17	GET	www.hemispheretrading.com	/includes/templates/theme210/images/product_box_side_bg.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FT2R5a3yFBzIbmfKr8	image/gif
1341489206.065826	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	19	GET	www.hemispheretrading.com	/includes/templates/theme210/images/product_box_left_top_bgx.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11586	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FosmQg4K7RHYrjvcH1	text/html
1341489206.283482	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	18	GET	www.hemispheretrading.com	/includes/templates/theme210/images/product_box_left_bottom_bgx.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11586	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FinTFK2jmZNBSsNZTl	text/html
1341489206.283837	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	20	GET	www.hemispheretrading.com	/includes/templates/theme210/images/product_box_right_top_bgx.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11586	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FW60402A5sepP0AKRf	text/html
1341489206.376963	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	19	GET	www.hemispheretrading.com	/includes/templates/theme210/images/product_box_right_bottom_bgx.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11586	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FZJxMB1sbBHeKAtAY3	text/html
1341489206.377264	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	21	GET	www.hemispheretrading.com	/includes/templates/theme210/images/price_box_divider.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11586	404	Not Found	-	-	-	(empty)	-	-	-	-	-	F1zt7V3WfSPDd96nwd	text/html
1341489206.47133	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	22	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg5.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	48	200	OK	-	-	-	(empty)	-	-	-	-	-	FZXefOa0BTKKU3qdd	image/gif
1341489206.470974	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	20	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg4.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	255	200	OK	-	-	-	(empty)	-	-	-	-	-	FQDINj4SB3tCYzOco9	image/gif
1341489206.657995	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	21	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg7.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	52	200	OK	-	-	-	(empty)	-	-	-	-	-	FJgvfv2yZvOITCFbK2	image/gif
1341489206.657529	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	23	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg2.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FEORgl1T47jbVIQbij	image/gif
1341489206.753442	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	24	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg6.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	318	200	OK	-	-	-	(empty)	-	-	-	-	-	FLSAP92NdV5fVg619d	image/gif
1341489206.752535	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	22	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg1.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	576	200	OK	-	-	-	(empty)	-	-	-	-	-	FkzzDU1prgivJcYxj7	image/gif
1341489206.88403	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	25	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg3.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	54	200	OK	-	-	-	(empty)	-	-	-	-	-	FiEDt74PB3nsXRTSBk	image/gif
1341489206.884378	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	23	GET	www.hemispheretrading.com	/includes/templates/theme210/images/box_head_bg8.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	50	200	OK	-	-	-	(empty)	-	-	-	-	-	F4HrYEc31I3JgzyFg	image/gif
1341489206.916104	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	26	GET	www.hemispheretrading.com	/includes/templates/theme210/images/spacer.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FsyjfoIt0Raw5X6T2	image/gif
1341489206.925283	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	24	GET	www.hemispheretrading.com	/includes/templates/theme210/images/list_background.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FHn5n229GkSvciZR6k	image/gif
1341489206.955374	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	25	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_left.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FN0LEq3ioPogakVZT7	image/gif
1341489206.953704	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	27	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_top2.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	190	200	OK	-	-	-	(empty)	-	-	-	-	-	FVKp5N386R6RKccXje	image/gif
1341489206.981394	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	26	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_right.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FUEwvc2b4hFbLfxGw7	image/gif
1341489206.986185	Cy3wUS2JXi1kazqCa	192.168.52.10	1032	208.109.181.175	80	28	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_left_top2.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	499	200	OK	-	-	-	(empty)	-	-	-	-	-	FJmOf841Ep3FL0UE3k	image/gif
1341489207.008643	CovFAQ1JGLd8c64ppi	192.168.52.10	1033	208.109.181.175	80	27	GET	www.hemispheretrading.com	/includes/templates/theme210/images/bg_titile_right_top2.gif	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	240	200	OK	-	-	-	(empty)	-	-	-	-	-	FTeTyW2Mde1BeTKiD6	image/gif
1341489207.082985	C7OVqG3ZN4jKJ0mRza	192.168.52.10	1034	109.235.51.226	80	2	GET	wwww.888-move-stuff.com	/w.php?f=97d19&e=2	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88576	200	OK	-	-	-	(empty)	-	-	-	-	-	FHn8Z02oOBLe8lhfZb	application/x-dosexec
1341489208.063356	C7OVqG3ZN4jKJ0mRza	192.168.52.10	1034	109.235.51.226	80	3	GET	wwww.888-move-stuff.com	/data/ap2.php	http://wwww.888-move-stuff.com/main.php?page=3081100e9fdaf127	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24915	200	OK	-	-	-	(empty)	-	-	-	-	-	FNh4Xh2eBmsS9LVVdl	application/pdf
1341489208.272619	CrpUT321C9oAl7itFg	192.168.52.10	1044	109.235.51.226	80	1	GET	wwww.888-move-stuff.com	/data/field.swf	http://hemispheretrading.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1008	200	OK	-	-	-	(empty)	-	-	-	-	-	FBm88I34EDmgVZOo53	application/x-shockwave-flash
1341489209.403774	CwCVs34KbtCXBcTQrc	192.168.52.10	1045	188.190.126.75	80	1	POST	webmail.bodeprogram.com	/vepof83/gw3t3s.php	-	Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)	387	16	200	OK	-	-	-	(empty)	-	-	-	FxlcVv1pLWUVchVdz	binary	FArpB41EmfgS4bJoBc	text/plain
1341489210.181063	Cs16kEH70PqsI8RX8	192.168.52.10	1047	83.166.168.140	80	1	GET	euxtoncorinthiansfc.co.uk	/pd.exe	-	Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)	0	192512	200	OK	-	-	-	(empty)	-	-	-	-	-	FOZOCM1KFqsrW6QNN6	application/x-dosexec
1341489214.358383	CBn6xP1VV4zV2kS5Zh	192.168.52.10	1050	208.91.207.10	80	1	GET	promos.fling.com	/geo/txt/city.php	-	-	0	29	200	OK	-	-	-	(empty)	-	-	-	-	-	Fmo2XM38f3Zhv4DOa6	text/plain
1341489214.12257	CUujlb2GXSEbb92jYg	192.168.52.10	1048	83.166.168.140	80	1	GET	euxtoncorinthiansfc.co.uk	/1689.exe	-	Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)	0	64512	200	OK	-	-	-	(empty)	-	-	-	-	-	FFHXMXfCcze09LgJh	application/x-dosexec
1341489216.129798	C0dW2M37SNAIy5cdub	192.168.52.10	1051	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=1&digits=10&siteId=587	-	Opera/9 (Windows NT 5.1; US; x86)	0	2348	200	OK	-	-	-	(empty)	-	-	-	-	-	FjXb1j1odfOjkPE196	image/jpeg
1341489216.351346	CCtcXO2PrdAVFR20u3	192.168.52.10	1053	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=2&digits=10&siteId=708	-	Opera/9 (Windows NT 5.1; US; x86)	0	2240	200	OK	-	-	-	(empty)	-	-	-	-	-	FT6b3q3llsE1sqYswf	image/jpeg
1341489216.521058	CUbnDM345M7o9LDr09	192.168.52.10	1055	213.108.252.185	80	1	GET	bigfatcounters.com	/5699017-3C912481A04E584CDF231C519E1DF857/counter.img?theme=3&digits=10&siteId=718	-	Opera/9 (Windows NT 5.1; US; x86)	0	2198	200	OK	-	-	-	(empty)	-	-	-	-	-	Fi3IkfambfiYp9Z03	image/jpeg
