#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-01-39
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1328660981.121295	Cw3BM91m2rkT8JNhWj	192.168.66.10	1030	64.202.189.170	80	1	GET	atozmp3.net	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1328660981.883553	C8tF1p10csfvujuT6i	192.168.66.10	1041	69.31.74.131	80	1	GET	d7.zedo.com	/bar/v16-602/d8/jsc/fmr.js?c=1280/90&a=0&f=&n=1185&r=29&d=0&q=&$=&s=223&z=0.11258239503656292	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4900	200	OK	-	-	-	(empty)	-	-	-	-	-	FBHyH01Mj7yY7xDxCk	text/plain
1328660982.42133	CJjTd5z5JKUfMMel3	192.168.66.10	1042	93.184.216.169	80	1	GET	d14.zedo.com	/OzoDB/a/k/1108440/V1/bm_ozonegenNRI_728x90_jan12.swf	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12834	200	OK	-	-	-	(empty)	-	-	-	-	-	FqZCwT3RbFdrCWx1X2	application/x-shockwave-flash
1328660982.454705	CrvJF73Gz5yjwBzTw4	192.168.66.10	1045	69.31.74.112	80	1	GET	cdn.atomex.net	/static/js/ads-min.js	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3637	200	OK	-	-	-	(empty)	-	-	-	-	-	FR71yi2qKMAaRK3Lk2	text/plain
1328660982.421829	CTVzJn3ERE3AdYmeJa	192.168.66.10	1044	98.139.225.42	80	1	GET	ad.yieldmanager.com	/pixel?id=1094482&t=2	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F4yP1636fk4Ck7wS28	image/gif
1328660982.421608	Ccqq5p4lBMNCpatUv9	192.168.66.10	1043	69.31.74.131	80	1	GET	d7.zedo.com	/img/d8/x.gif?x=29&z=0.808553063588482	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	44	200	OK	-	-	-	(empty)	-	-	-	-	-	FR7V7y288Qedn3jAc	image/gif
1328660982.888981	CQaAn9428HWboZ2BC4	192.168.66.10	1046	202.168.208.168	80	1	GET	ads.atomex.net	/cgi-bin/adserver.fcgi/ad?type=js&section=3399&width=468&height=60&ts=1328675263546&tz=-5&enc=1&clicktag=&l=en-us&u=http://www.atozmp3.net/	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	909	200	OK	-	-	-	(empty)	-	-	-	-	-	F26l5q2KNNqPk4kXtg	text/html
1328660983.132431	C7neJ83JebBfxNwRA9	192.168.66.10	1048	74.125.45.191	80	1	GET	img1.blogblog.com	/img/icon18_wrench_allbkg.png	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	475	200	OK	-	-	-	(empty)	-	-	-	-	-	FtL8WE1gEqTUSt4mGl	image/png
1328660983.112854	CrvJF73Gz5yjwBzTw4	192.168.66.10	1045	69.31.74.112	80	2	GET	cdn.atomex.net	/creatives/4249/1320690240930_07Nov11_feed_468x60_a.gif	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24827	200	OK	-	-	-	(empty)	-	-	-	-	-	Fdg4xD9A3txkPCS84	image/gif
1328660983.142446	CHZaOo3ltOVEWr6Rq3	192.168.66.10	1049	69.31.74.112	80	1	GET	cdn.atomex.net	/static/js/ads-min.js	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1328660983.193723	CqZOiq4whA1YuaB0f1	192.168.66.10	1050	69.31.74.123	80	1	GET	fpdownload2.macromedia.com	/get/flashplayer/update/current/xml/version_en_win_ax.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1568	200	OK	-	-	-	(empty)	-	-	-	-	-	F3233j3fehsopC84Nl	text/html
1328660983.330087	CWxSza42ZUJKvjAgOa	192.168.66.10	1047	202.168.208.169	80	1	GET	trk.atomex.net	/cgi-bin/tracker.fcgi/imp?urid=500fe2043a53c153838&cr=14398&al=2787&sec=3399&pl=3187&as=5&ty=0&l=0&co=229&re=72&ci=0&me=0&dma=0&tz=-300	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb7WTi22Hzl8jqHYQ	image/gif
1328660983.414949	CLzznX3q58vEMmgb26	192.168.66.10	1051	202.168.208.168	80	1	GET	ads.atomex.net	/cgi-bin/adserver.fcgi/ad?type=js&section=3399&width=728&height=90&ts=1328675264140&tz=-5&enc=1&clicktag=&l=en-us&u=http://www.atozmp3.net/	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	907	200	OK	-	-	-	(empty)	-	-	-	-	-	Fa74uW6qGqZxP6AWe	text/html
1328660983.655368	CHZaOo3ltOVEWr6Rq3	192.168.66.10	1049	69.31.74.112	80	2	GET	cdn.atomex.net	/static/js/ads-min.js	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1328660983.65392	CrvJF73Gz5yjwBzTw4	192.168.66.10	1045	69.31.74.112	80	3	GET	cdn.atomex.net	/creatives/4249/1320690240930_07Nov11_feed_728x90.gif	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45043	200	OK	-	-	-	(empty)	-	-	-	-	-	FNG4EmpWNztB7tOA	image/gif
1328660983.895826	Cy5dEn2HwWQDwbuXq2	192.168.66.10	1056	202.168.208.169	80	1	GET	trk.atomex.net	/cgi-bin/tracker.fcgi/imp?urid=3009a2043a55ca52597&cr=14380&al=2787&sec=3399&pl=3187&as=3&ty=0&l=0&co=229&re=72&ci=0&me=0&dma=0&tz=-300	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FWafYW12iYLUFC5bK6	image/gif
1328660983.926167	CDRMAH31g71FITnZv2	192.168.66.10	1057	202.168.208.168	80	1	GET	ads.atomex.net	/cgi-bin/adserver.fcgi/ad?type=js&section=3399&width=&height=&pop=1&pop_fcap=&pop_period=&popsBlocked=1&ts=1328675264625&tz=-5&enc=1&clicktag=&l=en-us&u=http://www.atozmp3.net/	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1328660984.190754	CNnfOP1BLhYUu6GXul	192.168.66.10	1033	74.125.45.191	80	2	GET	www.blogger.com	/img/share_buttons_20_2.png	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3998	200	OK	-	-	-	(empty)	-	-	-	-	-	F4ghUOuIQWDbzo168	image/png
1328660984.162309	CQX1fq1rbcTjCD1nQb	192.168.66.10	1036	208.75.149.114	80	2	GET	idleteens.com	/atozmp3/Ads-small-logo.jpg	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8879	200	OK	-	-	-	(empty)	-	-	-	-	-	FsJiY724Ul4PArQ1Lg	image/jpeg
1328660984.238584	CHj6sY3trGZuRMHLLk	192.168.66.10	1061	199.21.148.88	80	1	GET	ads.clicksor.com	/newServing/showAd.php?nid=1&pid=104745&adtype=2&sid=155790	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1569	200	OK	-	-	-	(empty)	-	-	-	-	-	FloSRN1NyzalhBuz17	text/html
1328660984.198407	CrpdEI3pnEElLI9Pk7	192.168.66.10	1058	208.75.149.114	80	1	GET	idleteens.com	/cnu_xtras/SS.gif	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	34382	200	OK	-	-	-	(empty)	-	-	-	-	-	F8Hbym4QfslT1cZacg	image/gif
1328660984.260752	CKGnR22kKd6ouvrrLe	192.168.66.10	1063	74.208.216.102	80	1	GET	zetacorner.com	/ads/TeluguNowAdv.gif	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9402	200	OK	-	-	-	(empty)	-	-	-	-	-	F97cHMonKs1sNYzz3	image/gif
1328660984.259911	CQX1fq1rbcTjCD1nQb	192.168.66.10	1036	208.75.149.114	80	3	GET	idleteens.com	/atozmp3/Hyperenable.jpg	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35743	200	OK	-	-	-	(empty)	-	-	-	-	-	FShga34enFdhE9QFJd	image/jpeg
1328660984.415182	CQjezi2ElVIOZ1Mryj	192.168.66.10	1064	199.21.148.88	80	1	GET	ads.clicksor.com	/newServing/searchTrack.php?nid=1&random=203917276	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	512	200	OK	-	-	-	(empty)	-	-	-	-	-	FsWyoM3z6x0UmSwXob	text/html
1328660984.644135	C8TVmh2VrhhWXsUtRf	192.168.66.10	1067	74.125.157.101	80	1	GET	www.google-analytics.com	/ga.js	http://ads.clicksor.com/newServing/searchTrack.php?nid=1&random=203917276	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	33408	200	OK	-	-	-	(empty)	-	-	-	-	-	FmPJ8i4IEbXGNiIHa7	text/plain
1328660984.420798	C3gXSXmsXUnttYJFe	192.168.66.10	1066	199.21.148.17	80	1	GET	pub.clicksor.net	/newServing/js/show_ad.js	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88330	200	OK	-	-	-	(empty)	-	-	-	-	-	FtfQl8lxlMl9pd4q3	text/plain
1328660984.701666	C8TVmh2VrhhWXsUtRf	192.168.66.10	1067	74.125.157.101	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=5.2.4&utms=1&utmn=389126406&utmhn=ads.clicksor.com&utmcs=utf-8&utmsr=800x600&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmhid=635864621&utmr=http://www.atozmp3.net/&utmp=/newServing/searchTrack.php?nid=1&random=203917276&utmac=UA-453142-35&utmcc=__utma=251001561.647356717.1328675266.1328675266.1328675266.1;+__utmz=251001561.1328675266.1.1.utmcsr=atozmp3.net|utmccn=(referral)|utmcmd=referral|utmcct=/;&utmu=DB~	http://ads.clicksor.com/newServing/searchTrack.php?nid=1&random=203917276	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FwW2j218THaosx5xof	image/gif
1328660984.413209	CrpdEI3pnEElLI9Pk7	192.168.66.10	1058	208.75.149.114	80	2	GET	idleteens.com	/atozmp3/Hindi-Posters/jan2012/Valentines-Night-Movie-Poster copy.jpg	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	291362	200	OK	-	-	-	(empty)	-	-	-	-	-	FnEbGl2zJ8MzWncwQk	image/jpeg
1328660984.920339	CU3ZD12HxWYZSNDOGk	192.168.66.10	1068	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/getkey.php?cb=getkey&ob=Yesup.clicksor.Code[0]&nid=1&pid=104745&sid=155790&spid=0&ns=0&nw=1&zone=0&url=http://www.atozmp3.net/&lb=0&oe=utf-8&t1665406&txt=AtoZmp3 - Telugu | Hindi Mp3 Songs Free Download	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	656	200	OK	-	-	-	(empty)	-	-	-	-	-	Fx6CuS1OPTP4XISfjf	text/plain
1328660985.00869	C3gXSXmsXUnttYJFe	192.168.66.10	1066	199.21.148.17	80	2	GET	pub.clicksor.net	/newServing/img/logo.png	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2649	200	OK	-	-	-	(empty)	-	-	-	-	-	FeyRBKbGGw98XKFA2	image/png
1328660985.153206	Cz435a2TxqTPcM8ijf	192.168.66.10	1032	74.125.45.191	80	3	GET	www.blogger.com	/img/icon18_edit_allbkg.gif	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	162	200	OK	-	-	-	(empty)	-	-	-	-	-	Fo0btHmtXG6Z1RK21	image/gif
1328660985.10339	CLM0OHyxpJoeYivFi	192.168.66.10	1069	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/showbanner.php?nid=1&t7830.280291797715&zone=0&chad=1&oe=utf-8&cs=Free Download|Telugu Songs|AtoZmp|Audio Songs Download|Latest Songs&adtype=2&sid=155790&pid=104745&spid=0&adu=2&image=3&c1=#A0D000&c2=#FFFFFF&c3=#000000&c4=#666666&memkey=9a74304b1bb719cf295a8ae517b33961&qp=YF4lJzD7JSgl-SMy-ywu91tZYCckLCN-KSzzZl4r_iQiXmY0fv4iNCApJyZ-IA&bdurl=&lq=0&lb=33&orid=7718616	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3309	200	OK	-	-	-	(empty)	-	-	-	-	-	FJ0v6D4kv2MKGsK6Fj	text/html
1328660985.218722	C3gXSXmsXUnttYJFe	192.168.66.10	1066	199.21.148.17	80	3	GET	pub.clicksor.net	/newServing/js/banner.js	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t7830.280291797715&zone=0&chad=1&oe=utf-8&cs=Free%20Download%7CTelugu%20Songs%7CAtoZmp%7CAudio%20Songs%20Download%7CLatest%20Songs&adtype=2&sid=155790&pid=104745&spid=0&adu=2&image=3&c1=%23A0D000&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=9a74304b1bb719cf295a8ae517b33961&qp=YF4lJzD7JSgl-SMy-ywu91tZYCckLCN-KSzzZl4r_iQiXmY0fv4iNCApJyZ-IA&bdurl=&lq=0&lb=33&orid=7718616	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4860	200	OK	-	-	-	(empty)	-	-	-	-	-	FBAe4F2WI0bEtwv1sb	text/plain
1328660985.219797	CwBhahi4MZi9MNktc	192.168.66.10	1070	199.21.148.88	80	1	GET	ads.clicksor.com	/newServing/showAd.php?nid=1&pid=104745&adtype=2&sid=155790	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1570	200	OK	-	-	-	(empty)	-	-	-	-	-	FsnzI23PTCA6kT5Zcd	text/html
1328660985.342655	C3gXSXmsXUnttYJFe	192.168.66.10	1066	199.21.148.17	80	4	GET	pub.clicksor.net	/newServing/img/logo.png	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1328660985.395056	CFPwLi17GLVY1IWnhb	192.168.66.10	1071	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/roitrack.php?cluid=1038-1-155790-1120-1361393-1985--1328660871-10408074352660-1521327&nid=1&type=Other&value=-1&adsid=1617	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t7830.280291797715&zone=0&chad=1&oe=utf-8&cs=Free%20Download%7CTelugu%20Songs%7CAtoZmp%7CAudio%20Songs%20Download%7CLatest%20Songs&adtype=2&sid=155790&pid=104745&spid=0&adu=2&image=3&c1=%23A0D000&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=9a74304b1bb719cf295a8ae517b33961&qp=YF4lJzD7JSgl-SMy-ywu91tZYCckLCN-KSzzZl4r_iQiXmY0fv4iNCApJyZ-IA&bdurl=&lq=0&lb=33&orid=7718616	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1328660984.210481	CXMBSIR4zubXMd6Xf	192.168.66.10	1062	107.22.246.178	80	1	GET	dl.dropbox.com	/u/55155355/Advertisement.html	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	112	200	OK	-	-	-	(empty)	-	-	-	-	-	FyV4NB1P380oPezNs9	text/plain
1328660985.343481	CrpdEI3pnEElLI9Pk7	192.168.66.10	1058	208.75.149.114	80	3	GET	idleteens.com	/atozmp3/Telugu-Posters/jan2012/lovefailure.jpg	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	115369	200	OK	-	-	-	(empty)	-	-	-	-	-	FUXfeR35YwAMk2XCL6	image/jpeg
1328660985.39671	C5Hjyy11u1iuv7yysh	192.168.66.10	1072	199.21.148.89	80	1	GET	serw.clicksor.com	/newServing/showbanner.php?nid=1&t4376.802401556038&zone=0&chad=1&oe=utf-8&cs=Telugu Mp|Free Songs|Hindi Songs Download|Telugu Songs|AtoZmp&adtype=2&sid=155790&pid=104745&spid=0&adu=2&image=3&c1=#A0D000&c2=#FFFFFF&c3=#000000&c4=#666666&memkey=9a74304b1bb719cf295a8ae517b33961&qp=YF4lJzD7JSgl-SMy-ywu91tZYCckLCN-KSzzZl4r_iQiXmY0fv4iNCApJyZ-IA&bdurl=&lq=0&lb=33&orid=2586496	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5266	200	OK	-	-	-	(empty)	-	-	-	-	-	FCduEGpV0zbZaUaA9	text/html
1328660985.400255	CYxgaxDevXdBIoRmh	192.168.66.10	1073	199.21.148.88	80	1	GET	ads.clicksor.com	/newServing/showAd.php?nid=1&pid=104745&adtype=2&sid=155790	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1570	200	OK	-	-	-	(empty)	-	-	-	-	-	FKQmtP1VgRTndzh4Wg	text/html
1328660985.587477	CF5Tux1gOs9VP74ooc	192.168.66.10	1075	74.125.45.141	80	1	GET	youthrokerz.appspot.com	/	http://dl.dropbox.com/u/55155355/Advertisement.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	705	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc1il1SS443ztX1J7	text/html
1328660985.154008	CQX1fq1rbcTjCD1nQb	192.168.66.10	1036	208.75.149.114	80	4	GET	idleteens.com	/atozmp3/Hindi-Posters/jan2012/Will You Marry Me (2012).jpg	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	158216	200	OK	-	-	-	(empty)	-	-	-	-	-	FWK8LN1beP15YOvw2j	image/jpeg
1328660985.616424	C3gXSXmsXUnttYJFe	192.168.66.10	1066	199.21.148.17	80	5	GET	pub.clicksor.net	/newServing/js/banner.js	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t4376.802401556038&zone=0&chad=1&oe=utf-8&cs=Telugu%20Mp%7CFree%20Songs%7CHindi%20Songs%20Download%7CTelugu%20Songs%7CAtoZmp&adtype=2&sid=155790&pid=104745&spid=0&adu=2&image=3&c1=%23A0D000&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=9a74304b1bb719cf295a8ae517b33961&qp=YF4lJzD7JSgl-SMy-ywu91tZYCckLCN-KSzzZl4r_iQiXmY0fv4iNCApJyZ-IA&bdurl=&lq=0&lb=33&orid=2586496	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1328660985.65636	CrpdEI3pnEElLI9Pk7	192.168.66.10	1058	208.75.149.114	80	4	GET	idleteens.com	/atozmp3/Telugu-Posters/jan2012/dhonifront.jpg	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	116158	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb4wju3btEJVbHSIY7	image/jpeg
1328660985.645622	C8r2Yv7hXYPGl3mcb	192.168.66.10	1074	31.207.2.2	80	1	GET	aroundtheworldrecipes.com	/adv/adv468x60.html	http://serw.clicksor.com/newServing/showbanner.php?nid=1&t7830.280291797715&zone=0&chad=1&oe=utf-8&cs=Free%20Download%7CTelugu%20Songs%7CAtoZmp%7CAudio%20Songs%20Download%7CLatest%20Songs&adtype=2&sid=155790&pid=104745&spid=0&adu=2&image=3&c1=%23A0D000&c2=%23FFFFFF&c3=%23000000&c4=%23666666&memkey=9a74304b1bb719cf295a8ae517b33961&qp=YF4lJzD7JSgl-SMy-ywu91tZYCckLCN-KSzzZl4r_iQiXmY0fv4iNCApJyZ-IA&bdurl=&lq=0&lb=33&orid=7718616	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1328660985.829594	C720Hh1GOJajlhjTzi	192.168.66.10	1076	199.21.148.17	80	1	GET	pub.clicksor.net	/newServing/img/logo.png	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1328660985.830426	C1OFVz4VEGjlHnCMB8	192.168.66.10	1078	199.21.148.88	80	1	GET	ads.clicksor.com	/newServing/showAd.php?nid=1&pid=104745&adtype=2&sid=155790	http://www.atozmp3.net/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1570	200	OK	-	-	-	(empty)	-	-	-	-	-	FqOtnz18bd0dQJS2Kb	text/html
