#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-10-41
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1338453019.851582	CL70pE2FlcueEBacU9	192.168.115.10	1030	173.192.5.218	80	1	GET	magiemetapsychique.org	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1338453022.591576	CNGsuC1gtM2gQdlypk	192.168.115.10	1050	74.119.118.71	80	1	GET	cas.criteo.com	/delivery/ajs.php?zoneid=31484&prlog=&nodis=1&cb=60612295939&exclude=undefined&charset=windows-1252&loc=http://www.magiemetapsychique.org/	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1776	200	OK	-	-	-	(empty)	-	-	-	-	-	FxonnI1q5fyZsazSr6	text/plain
1338453022.909833	CNGsuC1gtM2gQdlypk	192.168.115.10	1050	74.119.118.71	80	2	GET	cas.criteo.com	/delivery/lg.php?ckmode=0&bannerid=0&campaignid=0&zoneid=31484&pb=1&bizmodel=0&catCol=0&catId=0&cb=8646b17d53&rtb=0&zc=%7c6XaQ8fpSjJRYJLixuStJWA%3d%3d%7c&b=_%252fLqVauF2f3GKuekfelxxrA%253d%253d&bi=|6XaQ8fpSjJQoRqxCnP079U90ZLwA4ZpnTIArXu4FH7E=|&loc=http://www.magiemetapsychique.org/&c=wsh2tikuoRscaPHw0DYipEUxKARwDdaF&iii=174391824	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Faow6D29c2chx3OrLj	image/gif
1338453022.937147	Cofgdd2rhuvyFPzRs6	192.168.115.10	1048	173.194.37.89	80	4	GET	partner.googleadservices.com	/gampad/google_service.js	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1338453022.979797	CkhJ2zLjsTh8tFz71	192.168.115.10	1053	74.125.139.157	80	1	GET	pagead2.googlesyndication.com	/pagead/osd.js	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10856	200	OK	-	-	-	(empty)	-	-	-	-	-	FTSENU12bgMkeItQz2	text/plain
1338453023.014537	CyuOr44EQfxTSgjZj5	192.168.115.10	1054	74.121.142.247	80	1	GET	sync.mathtag.com	/sync/img?type=sync&mt_exid=20&redir=http://dis.criteo.com/pump/match.aspx?c=2&uid=[MM_UUID]	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1338453023.0206	Cg7y3n486ZCf5M68Ll	192.168.115.10	1055	96.17.162.80	80	1	GET	tag.admeld.com	/id?redirect=http://cas.criteo.com/delivery/admeld_map?match=[admeld_user_id]	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	268	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FE5Gte4YaFOwg2ueFa	text/html
1338453023.020281	CNGsuC1gtM2gQdlypk	192.168.115.10	1050	74.119.118.71	80	3	GET	cas.criteo.com	/delivery/ajs.php?zoneid=21494&prlog=&nodis=1&cb=36574615929&exclude=undefined&charset=windows-1252&loc=http://www.magiemetapsychique.org/	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2079	200	OK	-	-	-	(empty)	-	-	-	-	-	FgBJJ52YFgFtodzUff	text/plain
1338453023.152489	CNGsuC1gtM2gQdlypk	192.168.115.10	1050	74.119.118.71	80	4	GET	cas.criteo.com	/delivery/admeld_map?match=eb21176c-3f8e-41ef-bd20-320a9aa9fe7e	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	203	302	Found	-	-	-	(empty)	-	-	-	-	-	FEnhlg17KYOazhKfyf	text/html
1338453023.17129	CO8GrQRBR7CVpvPx2	192.168.115.10	1057	74.119.118.94	80	1	GET	dis.criteo.com	/pump/match.aspx?c=2&uid=4fc72baa-a712-5f2e-f52b-b436ece083ea	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FeDhYbZ8xVYnHFPic	image/gif
1338453022.943994	CpafZ81A3Ln1icw5T3	192.168.115.10	1052	173.194.37.90	80	1	GET	pubads.g.doubleclick.net	/gampad/ads?correlator=2448022948675801&output=html&impl=ifr&client=ca-pub-0339214227387817&slotname=180x150&page_slots=180x150&cust_params=Ad_type=text_image&User_type=First_visit&Page_type=Homepage&Site_type=Gold&cookie=ID=9d952d1863a141ad:T=1338452905:S=ALNI_MaPfW0GMcRDIMpqM0A2JmSmjgI-LA&cookie_enabled=1&url=http://www.magiemetapsychique.org/&lmt=1338452903&dt=1338467303562&cc=1583&channel=2442858061+9170118551+1821022732+8723125160&color_border=5a1c66&color_link=ffffff&color_bg=5a1c66&color_text=d2afdb&color_url=5a1c66&ui=rc:0&fs=Medium&oe=windows-1252&biw=780&bih=475&adk=415839889&adx=-2&ady=-2&ifi=1&oid=3&u_tz=-240&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&gads=v2&ga_vid=64350888.1338467303&ga_sid=1338467303&ga_hid=178294127&ga_fc=true	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5926	200	OK	-	-	-	(empty)	-	-	-	-	-	F2Li423NxLEC36FAz7	text/html
1338453023.331753	CdSDmgVlf9nuFRBu1	192.168.115.10	1062	74.119.118.94	80	1	GET	dis.criteo.com	/pump/match.aspx?c=1&uid=eb21176c-3f8e-41ef-bd20-320a9aa9fe7e	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FZk4Cs12oSnxHlu4lb	image/gif
1338453023.331987	Ch2Jpy3jyukUnxuu1i	192.168.115.10	1063	74.119.118.71	80	1	GET	cas.criteo.com	/delivery/lg.php?ckmode=0&bannerid=0&campaignid=0&zoneid=21494&pb=1&bizmodel=0&catCol=0&catId=0&cb=d70b0ddaaf&rtb=0&zc=%7c6XaQ8fpSjJTLCc9nKaMJXw%3d%3d%7c&b=_%252fLqVauF2f3GKuekfelxxrA%253d%253d&bi=|6XaQ8fpSjJQoRqxCnP079UqSP9C4Y6CjZT08BD8wZLeojifmB8zy+A==|&loc=http://www.magiemetapsychique.org/&c=xNFx92eqnBaYj3uKdwLZrd8**0Co9nw3&iii=174391810	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FJQOHzneer0bBjg69	image/gif
1338453023.304105	CYHqdInu1Lp2Kxpz4	192.168.115.10	1035	94.23.240.78	80	3	GET	illiweb.com	/fa/sprite_subsilver_menu.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2266	200	OK	-	-	-	(empty)	-	-	-	-	-	FJDDO71FbyJtPzF5G4	image/png
1338453023.312117	CHB7UM3xnedX0jTiZi	192.168.115.10	1061	173.194.37.90	80	1	GET	pubads.g.doubleclick.net	/gampad/ads?correlator=2448022948675801&output=html&impl=ifr&client=ca-pub-0339214227387817&slotname=728x90-top&page_slots=180x150,728x90-top&cust_params=Ad_type=text_image%2Ctext_image&User_type=First_visit%2CFirst_visit&Page_type=Homepage%2CHomepage&Site_type=Gold%2CGold&cookie=ID=9d952d1863a141ad:T=1338452905:S=ALNI_MaPfW0GMcRDIMpqM0A2JmSmjgI-LA&cookie_enabled=1&url=http://www.magiemetapsychique.org/&lmt=1338452903&dt=1338467303921&cc=1583&channel=2442858061+9170118551+4515235772+1821022732+8723125160&ad_type=text_image&color_border=5a1c66&color_link=ffffff&color_bg=5a1c66&color_text=d2afdb&color_url=5a1c66&ui=rc:0&fs=Medium&alternate_ad_url=http://ad.z5x.net/st?ad_type=iframe&ad_size=728x90&section=2697367&oe=windows-1252&biw=780&bih=475&adk=2267975615&adx=-2&ady=-2&ifi=2&oid=3&u_tz=-240&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&gads=v2&ga_vid=64350888.1338467303&ga_sid=1338467303&ga_hid=178294127&ga_fc=true	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	755	200	OK	-	-	-	(empty)	-	-	-	-	-	FkWOcW2NaPgvnWNok9	text/html
1338453023.45738	CkhJ2zLjsTh8tFz71	192.168.115.10	1053	74.125.139.157	80	2	GET	pagead2.googlesyndication.com	/pagead/abglogo/adc-en-100c-ffffff.png	http://pubads.g.doubleclick.net/gampad/ads?correlator=2448022948675801&output=html&impl=ifr&client=ca-pub-0339214227387817&slotname=180x150&page_slots=180x150&cust_params=Ad_type%3Dtext_image%26User_type%3DFirst_visit%26Page_type%3DHomepage%26Site_type%3DGold&cookie=ID%3D9d952d1863a141ad%3AT%3D1338452905%3AS%3DALNI_MaPfW0GMcRDIMpqM0A2JmSmjgI-LA&cookie_enabled=1&url=http%3A%2F%2Fwww.magiemetapsychique.org%2F&lmt=1338452903&dt=1338467303562&cc=1583&channel=2442858061%2B9170118551%2B1821022732%2B8723125160&color_border=5a1c66&color_link=ffffff&color_bg=5a1c66&color_text=d2afdb&color_url=5a1c66&ui=rc%3A0&fs=Medium&oe=windows-1252&biw=780&bih=475&adk=415839889&adx=-2&ady=-2&ifi=1&oid=3&u_tz=-240&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&gads=v2&ga_vid=64350888.1338467303&ga_sid=1338467303&ga_hid=178294127&ga_fc=true	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	550	200	OK	-	-	-	(empty)	-	-	-	-	-	FVH3ji28KG7K5Uxgsg	image/png
1338453023.436434	CDdJ13WX3GF4m16e4	192.168.115.10	1066	74.119.118.85	80	1	GET	dis.ny.us.criteo.com	/dis/dis.aspx?pu=1750&cb=d70b0ddaaf	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9	200	OK	-	-	-	(empty)	-	-	-	-	-	FzV6ahxk0LnHlx5dj	text/html
1338453023.460266	CKeqzkHLI32LR3G9	192.168.115.10	1067	94.23.240.78	80	1	GET	illiweb.com	/fa/sprite_icons.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1460	200	OK	-	-	-	(empty)	-	-	-	-	-	FPpa4441DjVhBds1we	image/png
1338453023.481149	CYHqdInu1Lp2Kxpz4	192.168.115.10	1035	94.23.240.78	80	4	GET	illiweb.com	/fa/social_bookmarking/social_bookmarking_fa.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5084	200	OK	-	-	-	(empty)	-	-	-	-	-	FTWsyT2tR8t8h7fW07	image/png
1338453023.5909	Cbl3Gr4py493QraS86	192.168.115.10	1069	74.125.139.156	80	1	GET	googleads.g.doubleclick.net	/pagead/drt/s?v=r20120211	http://pubads.g.doubleclick.net/gampad/ads?correlator=2448022948675801&output=html&impl=ifr&client=ca-pub-0339214227387817&slotname=180x150&page_slots=180x150&cust_params=Ad_type%3Dtext_image%26User_type%3DFirst_visit%26Page_type%3DHomepage%26Site_type%3DGold&cookie=ID%3D9d952d1863a141ad%3AT%3D1338452905%3AS%3DALNI_MaPfW0GMcRDIMpqM0A2JmSmjgI-LA&cookie_enabled=1&url=http%3A%2F%2Fwww.magiemetapsychique.org%2F&lmt=1338452903&dt=1338467303562&cc=1583&channel=2442858061%2B9170118551%2B1821022732%2B8723125160&color_border=5a1c66&color_link=ffffff&color_bg=5a1c66&color_text=d2afdb&color_url=5a1c66&ui=rc%3A0&fs=Medium&oe=windows-1252&biw=780&bih=475&adk=415839889&adx=-2&ady=-2&ifi=1&oid=3&u_tz=-240&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&gads=v2&ga_vid=64350888.1338467303&ga_sid=1338467303&ga_hid=178294127&ga_fc=true	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	143	200	OK	-	-	-	(empty)	-	-	-	-	-	Fao2mB1jdizPXmz5y5	text/html
1338453023.436071	CQru89429nfJWP3EKk	192.168.115.10	1065	184.154.75.122	80	1	GET	i48.servimg.com	/u/f48/11/38/37/75/bann111.jpg	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	92039	200	OK	-	-	-	(empty)	-	-	-	-	-	FKzXeuiOhRdE675zk	image/jpeg
1338453023.434269	Ceo6GDbXZxZidFeBg	192.168.115.10	1064	184.154.75.122	80	1	GET	i48.servimg.com	/u/f48/11/38/37/75/bann211.jpg	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	153182	200	OK	-	-	-	(empty)	-	-	-	-	-	F0wlwi3uLe2xjUJ5Cc	image/jpeg
1338453023.908871	CvjKVI2NONDOQR3LAb	192.168.115.10	1070	98.139.225.43	80	1	GET	ad.z5x.net	/st?ad_type=iframe&ad_size=728x90&section=2697367&pub_redirect_unencoded=1&pub_redirect=http://adclick.g.doubleclick.net/aclk%3Fsa%3DL%26ai%3DBEdO7qivHT-jBG4-osQe_w9SxCMrqpZkCAAAAEAEggpy4BjgAWLr0lq8dYMm-uYfgo7QQsgEad3d3Lm1hZ2llbWV0YXBzeWNoaXF1ZS5vcme6AQk3Mjh4OTBfYXPIAQnaASJodHRwOi8vd3d3Lm1hZ2llbWV0YXBzeWNoaXF1ZS5vcmcv4AECmALIAakCPzSjwsDKtD7AAgLgAgDqAgo3Mjh4OTAtdG9w-AKC0h6QA-ADmAPIBqgDAeAEAaAGFg%26num%3D0%26sig%3DAOD64_3iSRhITAbVaqOxWNtdduzqRjdg_Q%26client%3Dca-pub-0339214227387817%26adurl%3D	http://pubads.g.doubleclick.net/gampad/ads?correlator=2448022948675801&output=html&impl=ifr&client=ca-pub-0339214227387817&slotname=728x90-top&page_slots=180x150%2C728x90-top&cust_params=Ad_type%3Dtext_image%252Ctext_image%26User_type%3DFirst_visit%252CFirst_visit%26Page_type%3DHomepage%252CHomepage%26Site_type%3DGold%252CGold&cookie=ID%3D9d952d1863a141ad%3AT%3D1338452905%3AS%3DALNI_MaPfW0GMcRDIMpqM0A2JmSmjgI-LA&cookie_enabled=1&url=http%3A%2F%2Fwww.magiemetapsychique.org%2F&lmt=1338452903&dt=1338467303921&cc=1583&channel=2442858061%2B9170118551%2B4515235772%2B1821022732%2B8723125160&ad_type=text_image&color_border=5a1c66&color_link=ffffff&color_bg=5a1c66&color_text=d2afdb&color_url=5a1c66&ui=rc%3A0&fs=Medium&alternate_ad_url=http%3A%2F%2Fad.z5x.net%2Fst%3Fad_type%3Diframe%26ad_size%3D728x90%26section%3D2697367&oe=windows-1252&biw=780&bih=475&adk=2267975615&adx=-2&ady=-2&ifi=2&oid=3&u_tz=-240&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&gads=v2&ga_vid=64350888.1338467303&ga_sid=1338467303&ga_hid=178294127&ga_fc=true	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5976	200	OK	-	-	-	(empty)	-	-	-	-	-	FYd1DU1ksdI5NV8lm7	text/html
1338453024.055308	CvjKVI2NONDOQR3LAb	192.168.115.10	1070	98.139.225.43	80	2	GET	ad.z5x.net	/imp?Z=728x90&x=http://adclick.g.doubleclick.net/aclk%253Fsa%253DL%2526ai%253DBEdO7qivHT-jBG4-osQe_w9SxCMrqpZkCAAAAEAEggpy4BjgAWLr0lq8dYMm-uYfgo7QQsgEad3d3Lm1hZ2llbWV0YXBzeWNoaXF1ZS5vcme6AQk3Mjh4OTBfYXPIAQnaASJodHRwOi8vd3d3Lm1hZ2llbWV0YXBzeWNoaXF1ZS5vcmcv4AECmALIAakCPzSjwsDKtD7AAgLgAgDqAgo3Mjh4OTAtdG9w-AKC0h6QA-ADmAPIBqgDAeAEAaAGFg%2526num%253D0%2526sig%253DAOD64_3iSRhITAbVaqOxWNtdduzqRjdg_Q%2526client%253Dca-pub-0339214227387817%2526adurl%253D$&s=2697367&T=3&_salt=3231298237&B=10&u=http://pubads.g.doubleclick.net/gampad/ads?correlator=2448022948675801&output=html&impl=ifr&client=ca-pub-0339214227387817&slotname=728x90-top&page_slots=180x150%2C728x90-top&cust_params=Ad_type%3Dtext_image%252C&r=0	http://ad.z5x.net/st?ad_type=iframe&ad_size=728x90&section=2697367&pub_redirect_unencoded=1&pub_redirect=http://adclick.g.doubleclick.net/aclk%253Fsa%253DL%2526ai%253DBEdO7qivHT-jBG4-osQe_w9SxCMrqpZkCAAAAEAEggpy4BjgAWLr0lq8dYMm-uYfgo7QQsgEad3d3Lm1hZ2llbWV0YXBzeWNoaXF1ZS5vcme6AQk3Mjh4OTBfYXPIAQnaASJodHRwOi8vd3d3Lm1hZ2llbWV0YXBzeWNoaXF1ZS5vcmcv4AECmALIAakCPzSjwsDKtD7AAgLgAgDqAgo3Mjh4OTAtdG9w-AKC0h6QA-ADmAPIBqgDAeAEAaAGFg%2526num%253D0%2526sig%253DAOD64_3iSRhITAbVaqOxWNtdduzqRjdg_Q%2526client%253Dca-pub-0339214227387817%2526adurl%253D	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
