#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-53-10
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1359156087.216995	CheFX5IOvuvRayhh9	192.168.95.10	1030	200.142.198.210	80	1	GET	walmart.com.br	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	148	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FIvzj82ACmmNGuVZPf	text/html
1359156088.081427	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	2	GET	imagens.walmart.com.br	/Scripts/mobile/mdetect2.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1578	200	OK	-	-	-	(empty)	-	-	-	-	-	FqSZHd21A28KIOwA26	text/plain
1359156088.126966	C5z7bj455n8hekU3ab	192.168.95.10	1038	65.121.209.91	80	2	GET	imagens.walmart.com.br	/jquery-latest.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	72174	200	OK	-	-	-	(empty)	-	-	-	-	-	FYt3hGygw8FJiErRh	text/plain
1359156088.330801	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	3	GET	imagens.walmart.com.br	/Scripts/Track.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	502	200	OK	-	-	-	(empty)	-	-	-	-	-	FlYWdd2EKKarcWZg8f	text/plain
1359156088.331146	C5z7bj455n8hekU3ab	192.168.95.10	1038	65.121.209.91	80	3	GET	imagens.walmart.com.br	/Scripts/vtex.ajax.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	390	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb2Bsm4kKlLImKazfc	text/plain
1359156088.393753	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	4	GET	imagens.walmart.com.br	/Scripts/vtex.viewPart.productVariantShelfWrapper.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1886	200	OK	-	-	-	(empty)	-	-	-	-	-	FKDr4x1XKtbsgBQdv7	text/plain
1359156088.503407	CSW1Jy3kG2TuCgaCg1	192.168.95.10	1032	65.121.209.91	80	2	GET	www.walmart.com.br	/arquivos/lean-swfobject.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6697	200	OK	-	-	-	(empty)	-	-	-	-	-	FGcM6p4SqplVhD8OR1	text/plain
1359156088.538895	CSW1Jy3kG2TuCgaCg1	192.168.95.10	1032	65.121.209.91	80	3	GET	www.walmart.com.br	/Scripts/Track.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	502	200	OK	-	-	-	(empty)	-	-	-	-	-	FTr2EetPeHMwd8Kc8	text/plain
1359156088.570451	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	3	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x70!x70	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	329	302	Found	-	-	-	(empty)	-	-	-	-	-	FcWwg61IIruLJKNid8	text/html
1359156088.561248	CSW1Jy3kG2TuCgaCg1	192.168.95.10	1032	65.121.209.91	80	4	GET	www.walmart.com.br	/arquivos/reguatopo_5compromissos2.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26905	200	OK	-	-	-	(empty)	-	-	-	-	-	Fp0HXi3g1eNfzO3bX3	image/jpeg
1359156088.639471	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	1	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x71!x71	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	342	302	Found	-	-	-	(empty)	-	-	-	-	-	FmqL4y2RtK01lyGdfk	text/html
1359156088.639863	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	4	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x72!x72	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	335	302	Found	-	-	-	(empty)	-	-	-	-	-	FIA49nlfFcGApBkWf	text/html
1359156088.503048	CwFiSg2ly0yKZziX3i	192.168.95.10	1031	65.121.209.91	80	2	GET	www.walmart.com.br	/profile/beacon.aspx?referrer=&amp;random=1359170370140	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	668	200	OK	-	-	-	(empty)	-	-	-	-	-	FRwE2f3s3SAK5gXA0d	text/plain
1359156088.644067	CSW1Jy3kG2TuCgaCg1	192.168.95.10	1032	65.121.209.91	80	5	GET	www.walmart.com.br	/arquivos/verao-bg.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28477	200	OK	-	-	-	(empty)	-	-	-	-	-	FCi2EaMUqVTjhIXvf	image/jpeg
1359156088.702182	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	2	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x73!x73	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	335	302	Found	-	-	-	(empty)	-	-	-	-	-	Flr36a4XFD6PoKFb68	text/html
1359156088.7024	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	5	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x74!x74	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	335	302	Found	-	-	-	(empty)	-	-	-	-	-	FChzv73X5LrXcn0yhi	text/html
1359156088.730297	CSW1Jy3kG2TuCgaCg1	192.168.95.10	1032	65.121.209.91	80	6	GET	www.walmart.com.br	/arquivos/spacer.gif	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FvrHsGnv0q92ito4	image/gif
1359156088.735442	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	6	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@Position1!Position1	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	328	302	Found	-	-	-	(empty)	-	-	-	-	-	FRgJLC2rchiLLqNZc4	text/html
1359156088.735218	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	3	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x75!x75	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	335	302	Found	-	-	-	(empty)	-	-	-	-	-	FEdj4d4g2I5Scvbte9	text/html
1359156088.763801	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	7	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@Position2!Position2	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	364	302	Found	-	-	-	(empty)	-	-	-	-	-	FpDKqhRcou3CDDy0c	text/html
1359156088.764015	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	4	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@Position3!Position3	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	340	302	Found	-	-	-	(empty)	-	-	-	-	-	FaFZ7B4tSwuyeJ7pca	text/html
1359156088.734955	CwFiSg2ly0yKZziX3i	192.168.95.10	1031	65.121.209.91	80	3	GET	www.walmart.com.br	/arquivos/2612_walmart_banner_central_saldao_eletronicos2.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28108	200	OK	-	-	-	(empty)	-	-	-	-	-	FkS4s416qTX4PpZTFe	image/jpeg
1359156088.730491	CKWjhr1HpZ4oMT5TAa	192.168.95.10	1042	66.220.158.27	80	1	GET	www.facebook.com	/plugins/likebox.php?href=http://www.facebook.com/mundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20032	200	OK	-	-	-	(empty)	-	-	-	-	-	FI0uBLgq91SfO6Dm8	text/html
1359156088.822954	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	8	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@Position4!Position4	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	340	302	Found	-	-	-	(empty)	-	-	-	-	-	Fhd7lR3pfzY1F4ts6c	text/html
1359156088.823245	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	5	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x13!x13	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	333	302	Found	-	-	-	(empty)	-	-	-	-	-	FtVYIw2oAoiUJzBWH1	text/html
1359156088.730017	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	5	GET	imagens.walmart.com.br	/arquivos/wm-sprite-general.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	32171	200	OK	-	-	-	(empty)	-	-	-	-	-	F5gdXx2mHgslpbSYsh	image/png
1359156088.763562	CSW1Jy3kG2TuCgaCg1	192.168.95.10	1032	65.121.209.91	80	7	GET	www.walmart.com.br	/arquivos/tv-verao-campanha.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	94626	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn2jFdmwFRp44LUF2	image/jpeg
1359156089.173328	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	6	GET	imagens.walmart.com.br	/arquivos/selo-fretegratis-brasil.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2295	200	OK	-	-	-	(empty)	-	-	-	-	-	FCVilr1tPYL7eZeE6c	image/png
1359156088.680106	C5z7bj455n8hekU3ab	192.168.95.10	1038	65.121.209.91	80	4	GET	imagens.walmart.com.br	/arquivos/wmproduto-sprite.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	83461	200	OK	-	-	-	(empty)	-	-	-	-	-	FaXdRw2kBmnppIFxSg	image/png
1359156089.343643	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	6	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x15!x15	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	322	302	Found	-	-	-	(empty)	-	-	-	-	-	F4cnOG1FTnSYLCgU8	text/html
1359156089.346606	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	9	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x19!x19	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	318	302	Found	-	-	-	(empty)	-	-	-	-	-	FQIaS249dlO4ovElUf	text/html
1359156089.34632	C5z7bj455n8hekU3ab	192.168.95.10	1038	65.121.209.91	80	5	GET	imagens.walmart.com.br	/arquivos/ico-setas.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1158	200	OK	-	-	-	(empty)	-	-	-	-	-	FXMt4j39l7csoT4IY1	image/png
1359156089.528717	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	7	GET	imagens.walmart.com.br	/arquivos/selo-fretegratis-sudeste.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2477	200	OK	-	-	-	(empty)	-	-	-	-	-	F1QRSw1yeverrH89I5	image/png
1359156089.696149	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	7	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x20!x20	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	325	302	Found	-	-	-	(empty)	-	-	-	-	-	FsOw9Gl5UKb0YneD5	text/html
1359156089.696622	CLNvw11NAeKZtFjebd	192.168.95.10	1035	208.71.125.72	80	10	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x25!x25	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	350	302	Found	-	-	-	(empty)	-	-	-	-	-	FPbEB120iOd4TfPBWe	text/html
1359156089.695869	CYWh4bsSzUaBd09pe	192.168.95.10	1045	80.12.97.57	80	1	GET	profile.ak.fbcdn.net	/hprofile-ak-ash4/188074_115244248489160_1129126658_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2817	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk8yBo3g2qqdXp6c5i	image/jpeg
1359156089.704508	CSpWFm3Oeon7mlMS6j	192.168.95.10	1046	80.12.97.57	80	1	GET	profile.ak.fbcdn.net	/hprofile-ak-snc6/187164_100001609284058_809971672_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2542	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy2ooH3PESbDWANBHj	image/jpeg
1359156089.696386	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	8	GET	imagens.walmart.com.br	/arquivos/selo-10pct-desconto.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2992	200	OK	-	-	-	(empty)	-	-	-	-	-	Fd4Jxo4HP724D36Zc1	image/png
1359156089.711351	CN3EzM3nCKphU4zVj8	192.168.95.10	1047	209.170.94.115	80	1	GET	static.ak.fbcdn.net	/rsrc.php/v2/yT/x/e9CM2KqZZIV.gif	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	723	200	OK	-	-	-	(empty)	-	-	-	-	-	F2T9hnsUyxdSnQ2ia	image/gif
1359156089.692856	C5z7bj455n8hekU3ab	192.168.95.10	1038	65.121.209.91	80	6	GET	imagens.walmart.com.br	/arquivos/selo-reducao-ipi.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1384	200	OK	-	-	-	(empty)	-	-	-	-	-	F60Jv74HTOtWFUNQf9	image/png
1359156089.730404	CggRtOvOyGkMcWKij	192.168.95.10	1040	208.71.125.72	80	8	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x26!x26	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	326	302	Found	-	-	-	(empty)	-	-	-	-	-	FKQYA519xXpxAIRp3k	text/html
1359156089.730648	CYWh4bsSzUaBd09pe	192.168.95.10	1045	80.12.97.57	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-ash4/187456_100000012647658_1159968957_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2716	200	OK	-	-	-	(empty)	-	-	-	-	-	F9M8a34FaGjE4RvQyf	image/jpeg
1359156089.753027	CSpWFm3Oeon7mlMS6j	192.168.95.10	1046	80.12.97.57	80	2	GET	profile.ak.fbcdn.net	/hprofile-ak-snc6/203084_100004236720948_1966411772_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2626	200	OK	-	-	-	(empty)	-	-	-	-	-	FX6AFB2OniHfP6g4p7	image/jpeg
1359156089.773731	CYWh4bsSzUaBd09pe	192.168.95.10	1045	80.12.97.57	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-ash4/371279_100003119782173_1910734333_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2968	200	OK	-	-	-	(empty)	-	-	-	-	-	Fx9SLB7loCH8SRki8	image/jpeg
1359156089.777835	CSpWFm3Oeon7mlMS6j	192.168.95.10	1046	80.12.97.57	80	3	GET	profile.ak.fbcdn.net	/hprofile-ak-ash4/369392_100001541760712_1826506705_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2485	200	OK	-	-	-	(empty)	-	-	-	-	-	F2T5EXP3sLQ2ytNEe	image/jpeg
1359156089.757361	C5z7bj455n8hekU3ab	192.168.95.10	1038	65.121.209.91	80	7	GET	imagens.walmart.com.br	/arquivos/selo-frete-mais-barato.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2231	200	OK	-	-	-	(empty)	-	-	-	-	-	FXeiQq3DxPC6IVTHpg	image/png
1359156089.757101	CbeVFy1fjPCxpCoKzl	192.168.95.10	1037	65.121.209.91	80	9	GET	imagens.walmart.com.br	/arquivos/selo-fretegratis-sul-sudeste.png	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1761	200	OK	-	-	-	(empty)	-	-	-	-	-	FG8Ywp3Apgw9rFyJth	image/png
1359156089.80877	CHnHD93DmBIlNMGSb	192.168.95.10	1049	31.13.77.42	80	1	GET	profile-a.xx.fbcdn.net	/hprofile-ash4/275640_100001840140280_803494016_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2865	200	OK	-	-	-	(empty)	-	-	-	-	-	FLo0G81TkZm6jfKA5h	image/jpeg
1359156089.90723	CYWh4bsSzUaBd09pe	192.168.95.10	1045	80.12.97.57	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-snc6/187597_100001647468509_5268683_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2082	200	OK	-	-	-	(empty)	-	-	-	-	-	FQPpdIg0Hi1zc1uHc	image/jpeg
1359156089.972667	CSpWFm3Oeon7mlMS6j	192.168.95.10	1046	80.12.97.57	80	4	GET	profile.ak.fbcdn.net	/hprofile-ak-ash4/276011_100000865832147_254481909_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2442	200	OK	-	-	-	(empty)	-	-	-	-	-	FuENYn199hLV3QWUob	image/jpeg
1359156089.97985	CYWh4bsSzUaBd09pe	192.168.95.10	1045	80.12.97.57	80	5	GET	profile.ak.fbcdn.net	/hprofile-ak-ash3/173301_100002740104853_503331069_q.jpg	http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Fmundowalmart&width=292&height=258&colorscheme=light&show_faces=true&border_color&stream=false&header=false&appId=154174554638367	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2230	200	OK	-	-	-	(empty)	-	-	-	-	-	FOWxWd4ZA5NEb03133	image/jpeg
1359156089.964546	C4cKxr2jqFB5el1aH3	192.168.95.10	1051	173.194.73.95	80	1	GET	ajax.googleapis.com	/ajax/libs/jquery/1.5.1/jquery.min.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	85260	200	OK	-	-	-	(empty)	-	-	-	-	-	FtSjRzcouu924343e	text/plain
