#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-27-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1315289441.684068	CAeRS92FuTNtGHF787	192.168.97.10	1030	199.27.135.91	80	1	GET	flvckr.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	217	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FpZRVU3hEKB72qwam8	text/html
1315289442.871064	CUY8zS2epgenXi3mbl	192.168.97.10	1051	67.201.31.128	80	1	GET	cdnv.zaparena.com	/a/26/2691296581728-s.jpg	http://www.zaparena.com/w/w?id=95429d933beaf8d	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12535	200	OK	-	-	-	(empty)	-	-	-	-	-	Fe3j6M12vWBHNkCMle	image/jpeg
1315289442.871293	CWSMON9l8SImhlzDi	192.168.97.10	1052	74.125.65.132	80	1	GET	r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com	/ps/ifr?container=friendconnect&mid=0&nocache=0&view=profile&parent=http://www.flvckr.com/&url=http://www.google.com/friendconnect/gadgets/members.xml&communityId=02672220608500937491&caller=http://www.flvckr.com/&rpctoken=1031357695&locale=en	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	867	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	FmRIVN3TjTxcQYItSa	text/html
1315289443.09857	CAan3a29R3UDVYIiv5	192.168.97.10	1050	67.201.31.128	80	2	GET	cdnv.zaparena.com	/a/27/2721296642704-s.jpg	http://www.zaparena.com/w/w?id=95429d933beaf8d	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8215	200	OK	-	-	-	(empty)	-	-	-	-	-	FYZa0OcyYsuTrPD56	image/jpeg
1315289443.289793	CUY8zS2epgenXi3mbl	192.168.97.10	1051	67.201.31.128	80	2	GET	cdnv.zaparena.com	/a/11/1191285327003-s.jpg	http://www.zaparena.com/w/w?id=95429d933beaf8d	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10968	200	OK	-	-	-	(empty)	-	-	-	-	-	FB6aDl3D74NJ6StpCg	image/jpeg
1315289443.371318	CWSMON9l8SImhlzDi	192.168.97.10	1052	74.125.65.132	80	2	GET	r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com	/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e=AOG8GaANqCSRzJc7mKSN56D%2F9jCjKtBkHDmhTgprLr%2Bq889GdJSnwji%2BlNsM9dMzFd6DHiOo%2FozCD0Vyo%2Fj%2BzRz8%2FD47kJdHilxGI7X9uHvJlKOs%2BkLYXx8A32Y1tOPWA%2FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%2BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%3D%3D&c=peoplesense&rpctoken=1031357695&	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	146512	200	OK	-	-	-	(empty)	-	-	-	-	-	FLcncS3UAmDIcTvwZi	text/html
1315289443.428793	CpqF8h3suChAVUz3Ic	192.168.97.10	1054	199.21.148.98	80	1	GET	ads.clicksor.com	/newServing/searchTrack.php?nid=1&random=144746261	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	512	200	OK	-	-	-	(empty)	-	-	-	-	-	FFJmXu4NuMWBgfubhd	text/html
1315289443.429076	CAZzBG4OZ3Ughk8j71	192.168.97.10	1056	199.21.148.123	80	1	GET	serw.myroitracking.com	/newServing/tracking_id.php?d=serw.clicksor.com&r=http://serw.clicksor.com/newServing/tracking_id.php?b=1&&gtruid=1	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1315289443.473188	CAan3a29R3UDVYIiv5	192.168.97.10	1050	67.201.31.128	80	3	GET	cdnv.zaparena.com	/a/13/1361285944406-s.jpg	http://www.zaparena.com/w/w?id=95429d933beaf8d	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10695	200	OK	-	-	-	(empty)	-	-	-	-	-	FfY4RG3M73erBDZvzl	image/jpeg
1315289443.437263	C5ddAO31jsXJX6JJ6g	192.168.97.10	1057	199.21.148.17	80	1	GET	pub.clicksor.net	/newServing/js/show_ad.js	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	87125	200	OK	-	-	-	(empty)	-	-	-	-	-	FWBr9d4fuP4KBbAkqh	text/plain
1315289443.565736	CUY8zS2epgenXi3mbl	192.168.97.10	1051	67.201.31.128	80	3	GET	cdnv.zaparena.com	/a/26/2651296484547-s.jpg	http://www.zaparena.com/w/w?id=95429d933beaf8d	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7531	200	OK	-	-	-	(empty)	-	-	-	-	-	Frzx8d4OERKfaG0okd	image/jpeg
1315289443.691053	CAan3a29R3UDVYIiv5	192.168.97.10	1050	67.201.31.128	80	4	GET	cdnv.zaparena.com	/p/c7/c71b4bbe801305127261-s.jpg	http://www.zaparena.com/w/w?id=328d701b53dbaa1	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9975	200	OK	-	-	-	(empty)	-	-	-	-	-	FvlDcGptHJpRiUDif	image/jpeg
1315289443.695529	ClBcUI2qNaeh7m1EUl	192.168.97.10	1059	74.125.65.132	80	1	GET	www-fc-opensocial.googleusercontent.com	/gadgets/js/google.blog.js?container=peoplesense&nocache=0&debug=0&c=0&v=6adcc4a9d25a88ad9f0dafcf64141984&sv=7&jsload=0	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	36078	200	OK	-	-	-	(empty)	-	-	-	-	-	FIPKxl4UZ9uDmAQPrf	text/plain
1315289443.954981	Cx6I3DV5RC2h1gcUh	192.168.97.10	1060	199.21.148.88	80	1	GET	serw.clicksor.com	/newServing/tracking_id.php?b=1&UID=13152893261019&TRSTR=1&RTID=	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1315289444.013454	CyvKEfiB1HeU9y2M8	192.168.97.10	1061	199.21.148.88	80	1	GET	serw.clicksor.com	/newServing/getkey.php?cb=getkey&ob=Yesup.clicksor.Code[0]&nid=1&pid=185153&sid=298463&spid=0&ns=0&nw=1&zone=0&url=http://www.flvckr.com/&lb=0&oe=utf-8&t6684608&txt=Daily Sexy girls	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	640	200	OK	-	-	-	(empty)	-	-	-	-	-	FQH3Mt3HRQR51uk0y7	text/plain
1315289444.054288	CcxIOq3cUWzuii3Awd	192.168.97.10	1062	74.125.229.175	80	1	GET	www.google-analytics.com	/ga.js	http://ads.clicksor.com/newServing/searchTrack.php?nid=1&random=144746261	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	31332	200	OK	-	-	-	(empty)	-	-	-	-	-	F9zkNz5Z9xSvy45u	text/plain
1315289444.141676	CopJwqKINfW5CbsHa	192.168.97.10	1033	74.125.91.106	80	3	GET	www.google.com	/friendconnect/styles/gadgets-ltr.css?d=0.560.7	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45686	200	OK	-	-	-	(empty)	-	-	-	-	-	FjBTZ426F0zG2AcPV2	text/plain
1315289444.292279	CcxIOq3cUWzuii3Awd	192.168.97.10	1062	74.125.229.175	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=5.1.5&utms=1&utmn=1648135691&utmhn=ads.clicksor.com&utmcs=utf-8&utmsr=800x600&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmhid=873074204&utmr=http://www.flvckr.com/&utmp=/newServing/searchTrack.php?nid=1&random=144746261&utmac=UA-453142-35&utmcc=__utma=251001561.1686519650.1315303726.1315303726.1315303726.1;+__utmz=251001561.1315303726.1.1.utmcsr=flvckr.com|utmccn=(referral)|utmcmd=referral|utmcct=/;&utmu=DB~	http://ads.clicksor.com/newServing/searchTrack.php?nid=1&random=144746261	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	F39p4rRllvHCuaHz8	image/gif
1315289444.351582	CopJwqKINfW5CbsHa	192.168.97.10	1033	74.125.91.106	80	4	GET	www.google.com	/friendconnect/script/mod_gadget_common__en_US.js?d=0.560.7	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	182955	200	OK	-	-	-	(empty)	-	-	-	-	-	FXuCnp3bVqAuosbLR4	text/plain
1315289444.351893	CnsPAb1jO9bhYCLSH3	192.168.97.10	1063	199.21.148.98	80	1	GET	ads.clicksor.com	/newServing/showAd.php?nid=1&pid=185153&adtype=4&sid=298463&float=1	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1287	200	OK	-	-	-	(empty)	-	-	-	-	-	FSIIJf3P4oZYtmrZN	text/html
1315289444.394293	C31pPv4OhsrnhMc1o	192.168.97.10	1064	74.125.91.106	80	1	GET	www.google.com	/friendconnect/script/mod_gadget_members__en_US.js?d=0.560.7	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	31765	200	OK	-	-	-	(empty)	-	-	-	-	-	FbACj81x5Sg3tPnin5	text/plain
1315289444.541857	CoshlZ3lbmfcxWmiif	192.168.97.10	1065	74.125.65.132	80	1	GET	xpc.googleusercontent.com	/gadgets/xpc.swf?cb=0.1504436352419617&origin=http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com&jsl=1	http://www.flvckr.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1194	200	OK	-	-	-	(empty)	-	-	-	-	-	F9Gep41EFXlJrGY9eh	application/x-shockwave-flash
1315289444.988783	C31pPv4OhsrnhMc1o	192.168.97.10	1064	74.125.91.106	80	2	GET	www.google.com	/friendconnect/scs/images/plus.gif	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	299	200	OK	-	-	-	(empty)	-	-	-	-	-	Fzdh7o26y3PtQBdVz1	image/gif
1315289444.988409	CopJwqKINfW5CbsHa	192.168.97.10	1033	74.125.91.106	80	5	GET	www.google.com	/friendconnect/scs/images/trash.gif	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	104	200	OK	-	-	-	(empty)	-	-	-	-	-	FeZEKR2jakpPo9hGef	image/gif
1315289445.000612	CGKvA22bcPjYNwW7G7	192.168.97.10	1066	24.143.201.43	80	1	GET	fpdownload2.macromedia.com	/get/flashplayer/update/current/xml/version_en_win_ax.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1639	200	OK	-	-	-	(empty)	-	-	-	-	-	FhpbBh58QAlK7Ma9g	text/html
1315289445.005015	CopJwqKINfW5CbsHa	192.168.97.10	1033	74.125.91.106	80	6	GET	www.google.com	/friendconnect/scs/images/fc-edit.png	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1589	200	OK	-	-	-	(empty)	-	-	-	-	-	FtIj8v34GkjdiOUMPd	image/png
1315289445.004722	C31pPv4OhsrnhMc1o	192.168.97.10	1064	74.125.91.106	80	3	GET	www.google.com	/friendconnect/scs/images/smallEnvelope.jpg	http://r1rk9np7bpcsfoeekl0khkd2juj27q3o-a-fc-opensocial.googleusercontent.com/gadgets/ifr?url=http://www.google.com/friendconnect/gadgets/members.xml&container=peoplesense&parent=http://www.flvckr.com/&mid=0&view=profile&libs=google.blog&d=0.560.7&lang=en&communityId=02672220608500937491&caller=http://www.flvckr.com/#st=e%3DAOG8GaANqCSRzJc7mKSN56D%252F9jCjKtBkHDmhTgprLr%252Bq889GdJSnwji%252BlNsM9dMzFd6DHiOo%252FozCD0Vyo%252Fj%252BzRz8%252FD47kJdHilxGI7X9uHvJlKOs%252BkLYXx8A32Y1tOPWA%252FmmUBPkkmgcatWEp892DQBXIACTZ2JpNfXRta%252BMg0qUVXT3Io93qPf7z6o6T4lb8Bn4ckanFWEBwpKgSktqqK40qjxOkUeFcQ%253D%253D%26c%3Dpeoplesense&rpctoken=1031357695&	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	461	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl1doR1UzPIPfTwM9g	image/jpeg
