#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-31-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1342154348.190754	CH8zv74JXjUv79KDtf	192.168.78.10	1030	62.149.128.166	80	1	GET	sharpdesigncontest.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	242	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FdWDan2YtNFs8RO6Cj	text/html
1342154350.426159	C96i9TzfebjHymqUb	192.168.78.10	1034	193.77.187.98	80	1	GET	www.cuzek.com	/airbrush/templates/dustgraphik/page.php	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1342154350.581316	CcFJT33OkFw0vPdw33	192.168.78.10	1032	62.149.142.91	80	6	GET	www.sharpdesigncontest.com	/wp-content/themes/gridspace/inc/js/jquery.cookie.js?ver=1.0.0	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1941	200	OK	-	-	-	(empty)	-	-	-	-	-	FpP2n13jNnTcsMOD2i	text/plain
1342154350.720115	CUsJqS35QZmhDD4dyg	192.168.78.10	1031	62.149.142.91	80	7	GET	www.sharpdesigncontest.com	/wp-content/uploads/2012/07/header-3.png	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14900	200	OK	-	-	-	(empty)	-	-	-	-	-	F4bpwJ1UV73TyTjcxk	image/png
1342154350.720701	CcFJT33OkFw0vPdw33	192.168.78.10	1032	62.149.142.91	80	7	GET	www.sharpdesigncontest.com	/wp-content/uploads/2012/07/logo-sharp.png	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3192	200	OK	-	-	-	(empty)	-	-	-	-	-	FCt4rv0EGaq2aRtXc	image/png
1342154350.894667	CUsJqS35QZmhDD4dyg	192.168.78.10	1031	62.149.142.91	80	8	GET	www.sharpdesigncontest.com	/wp-content/uploads/2012/07/Adobe-PDF-Document-icon1.png	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6865	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqn9XhfNLRIL0nkrj	image/png
1342154350.894941	CcFJT33OkFw0vPdw33	192.168.78.10	1032	62.149.142.91	80	8	GET	www.sharpdesigncontest.com	/wp-content/uploads/2012/07/poli1.png	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3482	200	OK	-	-	-	(empty)	-	-	-	-	-	FuxuJq2T6YsYgJnKuc	image/png
1342154351.126854	CUsJqS35QZmhDD4dyg	192.168.78.10	1031	62.149.142.91	80	9	GET	www.sharpdesigncontest.com	/wp-content/uploads/2012/07/sharp1.png	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2623	200	OK	-	-	-	(empty)	-	-	-	-	-	FKcviG1w5nXguUYxqk	image/png
1342154351.310632	CUsJqS35QZmhDD4dyg	192.168.78.10	1031	62.149.142.91	80	10	GET	www.sharpdesigncontest.com	/wp-content/themes/gridspace/images/arrow.png	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	983	200	OK	-	-	-	(empty)	-	-	-	-	-	FeXbNN1UH2WrgHM5Ol	image/png
1342154351.127159	CcFJT33OkFw0vPdw33	192.168.78.10	1032	62.149.142.91	80	9	GET	www.sharpdesigncontest.com	/wp-content/uploads/2012/07/bg-menu.png	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	86955	200	OK	-	-	-	(empty)	-	-	-	-	-	FXAWGnijFzJFOEpJa	image/png
1342154351.886349	Cgzswf2QNWEVDTiM59	192.168.78.10	1039	79.96.124.186	80	1	GET	rfecewvr.org	/70994324.html	http://www.sharpdesigncontest.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12332	200	OK	-	-	-	(empty)	-	-	-	-	-	F8q2pn4o7XhIXv9HWa	text/html
1342154352.360485	Cgzswf2QNWEVDTiM59	192.168.78.10	1039	79.96.124.186	80	2	GET	rfecewvr.org	/98765.pdf	http://rfecewvr.org/70994324.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5168	200	OK	-	-	-	(empty)	-	-	-	-	-	Fuz67K3g4mxwYc0nC4	application/pdf
1342154356.706685	CsKWkgqKZCSX0V6P7	192.168.78.10	1040	79.96.124.186	80	1	GET	rfecewvr.org	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	11041	200	OK	-	-	-	(empty)	-	-	-	-	-	FpwbkB3flPIcgKg358	application/jar
1342154357.53526	CsKWkgqKZCSX0V6P7	192.168.78.10	1040	79.96.124.186	80	2	GET	rfecewvr.org	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	11041	200	OK	-	-	-	(empty)	-	-	-	-	-	FxFknhKDkwHMiAQi2	application/jar
1342154357.809874	CsKWkgqKZCSX0V6P7	192.168.78.10	1040	79.96.124.186	80	3	GET	rfecewvr.org	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	11041	200	OK	-	-	-	(empty)	-	-	-	-	-	FXAJ9B3h1tb9P6ikc8	application/jar
1342154358.617618	CsKWkgqKZCSX0V6P7	192.168.78.10	1040	79.96.124.186	80	4	GET	rfecewvr.org	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	11041	200	OK	-	-	-	(empty)	-	-	-	-	-	FD3zAe3LhX6thAUFTd	application/jar
1342154358.837624	CsKWkgqKZCSX0V6P7	192.168.78.10	1040	79.96.124.186	80	5	GET	rfecewvr.org	/3.html	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	21504	200	OK	-	-	-	(empty)	-	-	-	-	-	FGEApa2Hye3ur9VBU	application/x-dosexec
1342154362.051968	Cgzswf2QNWEVDTiM59	192.168.78.10	1039	79.96.124.186	80	3	GET	rfecewvr.org	/2.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21504	200	OK	-	-	-	(empty)	-	-	-	-	-	FLH4LC14fBVqdGQFP	application/x-dosexec
1342154367.086997	ClnLS61ejonhDmAz54	192.168.78.10	1041	98.131.38.197	80	1	GET	onecanhelp.org	/312560.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	115712	200	OK	-	-	-	(empty)	-	-	-	-	-	FkxBH524PdVy0KouX	binary
1342154368.300326	ClnLS61ejonhDmAz54	192.168.78.10	1041	98.131.38.197	80	2	GET	onecanhelp.org	/312560.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	189440	200	OK	-	-	-	(empty)	-	-	-	-	-	FLvNfZ2buxmXlN0Ef	binary
1342154369.536553	ClnLS61ejonhDmAz54	192.168.78.10	1041	98.131.38.197	80	3	GET	onecanhelp.org	/312560.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	442880	200	OK	-	-	-	(empty)	-	-	-	-	-	FU4IBq39y9vqLJcSA1	binary
1342154371.170244	ClnLS61ejonhDmAz54	192.168.78.10	1041	98.131.38.197	80	4	GET	onecanhelp.org	/312560.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	131072	200	OK	-	-	-	(empty)	-	-	-	-	-	FDYn9q1dPeBeNQPBHe	binary
1342154372.29499	ClnLS61ejonhDmAz54	192.168.78.10	1041	98.131.38.197	80	5	GET	onecanhelp.org	/312560.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	174592	200	OK	-	-	-	(empty)	-	-	-	-	-	F2q84y4Wks94ieVOcd	binary
1342154373.519597	ClnLS61ejonhDmAz54	192.168.78.10	1041	98.131.38.197	80	6	GET	onecanhelp.org	/312560.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	359377	200	OK	-	-	-	(empty)	-	-	-	-	-	F27vNw3koIGoHdN2ka	binary
1342154374.949434	ClnLS61ejonhDmAz54	192.168.78.10	1041	98.131.38.197	80	7	GET	onecanhelp.org	/312560.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	666	200	OK	-	-	-	(empty)	-	-	-	-	-	FKm8HccMEMdP4thGj	binary
1342154387.39558	CAo7H83LtUTYC8sNPf	192.168.78.10	1043	208.91.207.10	80	1	GET	promos.fling.com	/geo/txt/city.php	-	-	0	30	200	OK	-	-	-	(empty)	-	-	-	-	-	FAaP6tH4zLsEKJEYj	text/plain
1342154387.642781	CW4ui64sJe7xodolcj	192.168.78.10	1044	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=1&digits=10&siteId=31212032	-	Opera/9 (Windows NT 5.1; US; x86)	0	2341	200	OK	-	-	-	(empty)	-	-	-	-	-	FwLyDfxxI4ZJOi9wg	image/jpeg
1342154387.716997	CaLliK3v6RZV2JERc6	192.168.78.10	1046	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=2&digits=10&siteId=31212153	-	Opera/9 (Windows NT 5.1; US; x86)	0	2235	200	OK	-	-	-	(empty)	-	-	-	-	-	F0IXAU2GyYEylJccBl	image/jpeg
1342154387.959553	C0ZTYw4mStNbAlScd	192.168.78.10	1050	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=4&digits=10&siteId=31212033	-	Opera/9 (Windows NT 5.1; US; x86)	0	2114	200	OK	-	-	-	(empty)	-	-	-	-	-	FdBwp84DY07bQckxd	image/jpeg
1342154387.931396	CTK2DF1DFOz2OWSBc1	192.168.78.10	1048	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=3&digits=10&siteId=31212163	-	Opera/9 (Windows NT 5.1; US; x86)	0	2187	200	OK	-	-	-	(empty)	-	-	-	-	-	F1W1d74eHnJxxpACi4	image/jpeg
1342154388.013716	CViPFx21TYMmNKCBc4	192.168.78.10	1052	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=5&digits=10&siteId=31212052	-	Opera/9 (Windows NT 5.1; US; x86)	0	1701	200	OK	-	-	-	(empty)	-	-	-	-	-	F6vId11VFqiWplZa51	image/jpeg
1342154392.080131	CyMNLw3wa4e1xBmBai	192.168.78.10	1055	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=6&digits=10&siteId=31212053	-	Opera/9 (Windows NT 5.1; US; x86)	0	1764	200	OK	-	-	-	(empty)	-	-	-	-	-	FRT3lR1NHdwCge9aP1	image/jpeg
1342154392.113694	C3muREo52ZBPqiLle	192.168.78.10	1054	112.121.178.189	80	1	GET	112.121.178.189	/api/urls/?ts=1f31500&affid=56300	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB0.0; .NET CLR 1.1.4322)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	FdYApB35ZfoCc1Utjf	text/plain
1342154392.792018	Cxpyat2QzYDTNBR5Sc	192.168.78.10	1058	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=7&digits=10&siteId=31212062	-	Opera/9 (Windows NT 5.1; US; x86)	0	1470	200	OK	-	-	-	(empty)	-	-	-	-	-	FlUiIkRWaxaDiylP4	image/jpeg
1342154392.864236	COxxxjVDCnWIqKVb	192.168.78.10	1060	213.108.252.185	80	1	GET	forever-counters.com	/5699145-24B8EBEDAA47374020E664A2406FB684/counter.img?theme=8&digits=10&siteId=31212063	-	Opera/9 (Windows NT 5.1; US; x86)	0	1448	200	OK	-	-	-	(empty)	-	-	-	-	-	FYLtQX1TQArx6uvV3	image/jpeg
1342154394.982175	CC0J4I2Z9a8HJxFVAb	192.168.78.10	1073	23.1.66.70	80	1	GET	fpdownload.macromedia.com	/pub/shockwave/cabs/flash/swflash.cab	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Win64; x64; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1342154394.991485	CxUOl40puXRoYlLr1	192.168.78.10	1073	208.44.23.8	80	1	GET	fpdownload2.macromedia.com	/pub/shockwave/cabs/flash/swflash.cab	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Win64; x64; Trident/4.0)	0	77448	200	OK	-	-	-	(empty)	-	-	-	-	-	FH31TOfgwBF8pN7h3	application/vnd.ms-cab-compressed
1342154398.036228	C7uV5U1bknEKVXYWya	192.168.78.10	1084	23.1.210.70	80	1	GET	fpdownload.macromedia.com	/get/flashplayer/update/current/install/install_all_win_cab_ax_sgn.z	-	Flash Player Seed/3.0	0	9229171	200	OK	-	-	-	(empty)	-	-	-	-	-	F3cWlC0QdeltR2Rh7	binary
1342154408.155721	C2rcxz2qV4CSm859Hi	192.168.78.10	1089	108.59.9.243	80	1	GET	mozilla.cdn.leaseweb.com	/firefox/releases/latest/win32/en-US/Firefox Setup 13.0.1.exe	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9908787	200	OK	-	-	-	(empty)	-	-	-	-	-	FcXi092v2Ok2EGSjpk	application/x-dosexec
#close	2014-04-03-10-31-44
