#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-05-08
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1355373880.912935	CBhp0b3voFz0EhXIFc	192.168.38.10	1030	62.149.128.166	80	1	GET	avimcasa.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	232	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FZFNx8IQO5yoAo1pi	text/html
1355373884.051666	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	4	GET	www.avimcasa.com	/wp-content/plugins/nextgen-gallery/js/jquery.cycle.all.min.js?ver=2.9995	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26590	200	OK	-	-	-	(empty)	-	-	-	-	-	FpocFK3TUsyBBPHvxl	text/plain
1355373884.379848	Czba5s1rDSJIzkoPd3	192.168.38.10	1031	62.149.140.232	80	8	GET	www.avimcasa.com	/wp-content/plugins/nextgen-gallery/js/ngg.slideshow.min.js?ver=1.06	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1791	200	OK	-	-	-	(empty)	-	-	-	-	-	FXOtie3u1ELLPem79f	text/plain
1355373884.5333	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	5	GET	www.avimcasa.com	/wp-content/plugins/nextgen-gallery/js/ngg.js?ver=2.1	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5488	200	OK	-	-	-	(empty)	-	-	-	-	-	FatHXs2Up0NtRmY9b5	text/plain
1355373884.706623	Czba5s1rDSJIzkoPd3	192.168.38.10	1031	62.149.140.232	80	9	GET	www.avimcasa.com	/wp-content/themes/weaver/js/superfish/hoverIntent.js?ver=3.4.1	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3174	200	OK	-	-	-	(empty)	-	-	-	-	-	FspoIx2e4oAV74Tlh6	text/plain
1355373884.92321	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	6	GET	www.avimcasa.com	/wp-content/themes/weaver/js/superfish/superfish.js?ver=3.4.1	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3714	200	OK	-	-	-	(empty)	-	-	-	-	-	FZw9Uo1gySLHBc2Qv4	text/plain
1355373884.254815	CWkle43yLFCodnd2Dh	192.168.38.10	1037	178.63.226.197	80	1	GET	clickcount.pro	/might/dropping_installing.php	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16262	200	OK	-	-	-	(empty)	-	-	-	-	-	FCeItE257j8es6pG63	text/html
1355373885.212342	Czba5s1rDSJIzkoPd3	192.168.38.10	1031	62.149.140.232	80	10	GET	www.avimcasa.com	/wp-content/plugins/counterize/counterize.js.php?ver=3.4.1	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11282	200	OK	-	-	-	(empty)	-	-	-	-	-	FA8Dbj3dpBWnhEyWsb	text/plain
1355373885.552065	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	7	GET	www.avimcasa.com	/wp-content/plugins/nextgen-smooth-gallery/SmoothGallery/scripts/mootools.v1.11.js	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	34843	200	OK	-	-	-	(empty)	-	-	-	-	-	F4AaILNVetmzOFE1i	text/plain
1355373886.08122	Czba5s1rDSJIzkoPd3	192.168.38.10	1031	62.149.140.232	80	11	GET	www.avimcasa.com	/wp-content/plugins/nextgen-smooth-gallery/SmoothGallery/scripts/jd.gallery.js	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	25505	200	OK	-	-	-	(empty)	-	-	-	-	-	FBWMDn257YBI9gTyo4	text/plain
1355373886.487831	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	8	GET	www.avimcasa.com	/wp-content/plugins/nextgen-smooth-gallery/SmoothGallery/scripts/jd.gallery.transitions.js	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2254	200	OK	-	-	-	(empty)	-	-	-	-	-	FClCfqFbnxvVJIIM1	text/plain
1355373886.674973	Czba5s1rDSJIzkoPd3	192.168.38.10	1031	62.149.140.232	80	12	GET	www.avimcasa.com	/wp-content/plugins/nextgen-smooth-gallery/SmoothGallery/css/jd.gallery.css	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6213	200	OK	-	-	-	(empty)	-	-	-	-	-	F7pUqN3k8MGVJrkBDh	text/plain
1355373886.126639	CZbVZjfiwwJ23O5Fa	192.168.38.10	1038	178.63.226.197	80	1	GET	clickcount.pro	/might/dropping_installing.php?pxcir=npsf&mrwhc=ecvjwsqi	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	15825	200	OK	-	-	-	(empty)	-	-	-	-	-	FreO3f3xkKrNxV4kA	application/jar
1355373886.95166	CxfJLW2fDF7NJUQZlh	192.168.38.10	1039	74.125.229.166	80	1	GET	maps.google.it	/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	105972	200	OK	-	-	-	(empty)	-	-	-	-	-	F4WyXK34OFAJTNDsSg	text/html
1355373887.142278	CxfJLW2fDF7NJUQZlh	192.168.38.10	1039	74.125.229.166	80	2	GET	maps.google.it	/images/experiments/nav_logo78.png	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	29548	200	OK	-	-	-	(empty)	-	-	-	-	-	FKIjUZ1bBxaS2Y87n7	image/png
1355373887.201352	CX7q8d1sjDum4WcV44	192.168.38.10	1042	74.125.229.239	80	1	GET	maps.gstatic.com	/mapfiles/transparent.png	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	95	200	OK	-	-	-	(empty)	-	-	-	-	-	FTMtiX2STqqy79MRth	image/png
1355373887.202206	CZOrFQ1JUTWOn6LAN	192.168.38.10	1046	74.125.229.166	80	1	GET	maps.google.it	/mapfiles/home3.html	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	568	200	OK	-	-	-	(empty)	-	-	-	-	-	FMKHrr2ppv6dwNcXml	text/html
1355373887.206809	CaB52P1PfMevXOj628	192.168.38.10	1048	74.125.229.194	80	1	GET	mt0.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35198&s=&y=25248&z=16&s=Ga	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1102	200	OK	-	-	-	(empty)	-	-	-	-	-	FaqtTFeNQiuJAxC3d	image/png
1355373887.201973	CTXees4gIvIJiNKwbd	192.168.38.10	1043	173.194.37.97	80	1	GET	mt1.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35199&s=&y=25248&z=16&s=Galil	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2531	200	OK	-	-	-	(empty)	-	-	-	-	-	FwsKYl4tbALV4ln6oe	image/png
1355373887.231591	CX7q8d1sjDum4WcV44	192.168.38.10	1042	74.125.229.239	80	2	GET	maps.gstatic.com	/mapfiles/poweredby.png	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3584	200	OK	-	-	-	(empty)	-	-	-	-	-	FNUGy31s2XIrEs3wZc	image/png
1355373887.277058	CLSIN01om7nGwEXJN7	192.168.38.10	1050	74.125.229.194	80	1	GET	mt0.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35198&s=&y=25248&z=16&s=Ga	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7755	200	OK	-	-	-	(empty)	-	-	-	-	-	FMo5wx3mFu38aBBK0b	image/png
1355373887.277289	C7Qyks26YeOABLIllk	192.168.38.10	1051	173.194.37.97	80	1	GET	mt1.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35199&s=&y=25248&z=16&s=Galil	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11131	200	OK	-	-	-	(empty)	-	-	-	-	-	FSBlwJ2tnhmpMlC02d	image/png
1355373887.27751	Cg1zLSqJm1Edl36zf	192.168.38.10	1052	74.125.229.194	80	1	GET	mt0.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35200&s=&y=25248&z=16&s=	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6702	200	OK	-	-	-	(empty)	-	-	-	-	-	F5vSfm3Ta7EUaiSrN6	image/png
1355373887.276742	CAXGRm2NRvgrBLuFdk	192.168.38.10	1049	173.194.37.97	80	1	GET	mt1.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35197&s=&y=25248&z=16&s=Galileo	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12604	200	OK	-	-	-	(empty)	-	-	-	-	-	F4SGnU24RAnJ8u1a74	image/png
1355373886.883709	Czba5s1rDSJIzkoPd3	192.168.38.10	1031	62.149.140.232	80	13	GET	www.avimcasa.com	/wp-content/uploads/2011/06/HeaderAvim2medio1221x85.jpg	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41474	200	OK	-	-	-	(empty)	-	-	-	-	-	FgfxH82fXNnbVPrexi	image/jpeg
1355373886.883365	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	9	GET	www.avimcasa.com	/wp-content/gallery/villa-igiea-quadrivani/thumbs/thumbs_img_0505-933.jpg	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20148	200	OK	-	-	-	(empty)	-	-	-	-	-	FRPIRn2eBNIPwf4ly6	image/jpeg
1355373887.315276	C7Qyks26YeOABLIllk	192.168.38.10	1051	173.194.37.97	80	2	GET	mt1.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35201&s=&y=25248&z=16&s=Gal	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1808	200	OK	-	-	-	(empty)	-	-	-	-	-	FTSobJ29vsQuvZCBo1	image/png
1355373887.314904	CLSIN01om7nGwEXJN7	192.168.38.10	1050	74.125.229.194	80	2	GET	mt0.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35198&s=&y=25249&z=16&s=Gal	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16186	200	OK	-	-	-	(empty)	-	-	-	-	-	FNpS9m1EeO2Zw9LCy7	image/png
1355373887.357193	CAXGRm2NRvgrBLuFdk	192.168.38.10	1049	173.194.37.97	80	2	GET	mt1.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35197&s=&y=25249&z=16&s=	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11330	200	OK	-	-	-	(empty)	-	-	-	-	-	FABhMp421VWi7xKBSb	image/png
1355373887.356945	Cg1zLSqJm1Edl36zf	192.168.38.10	1052	74.125.229.194	80	2	GET	mt0.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35200&s=&y=25249&z=16&s=G	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12626	200	OK	-	-	-	(empty)	-	-	-	-	-	FbHXsx6VYiDuHf32k	image/png
1355373887.384931	C7Qyks26YeOABLIllk	192.168.38.10	1051	173.194.37.97	80	3	GET	mt1.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35199&s=&y=25249&z=16&s=Galile	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16804	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm3NKVDw3UssAJw2	image/png
1355373887.41678	CAXGRm2NRvgrBLuFdk	192.168.38.10	1049	173.194.37.97	80	3	GET	mt1.google.com	/vt/lyrs=m@200000000&hl=it&src=api&x=35201&s=&y=25249&z=16&s=Gali	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4190	200	OK	-	-	-	(empty)	-	-	-	-	-	FOMpwZ1hg7Uj7gVZI9	image/png
1355373887.285745	CX7q8d1sjDum4WcV44	192.168.38.10	1042	74.125.229.239	80	3	GET	maps.gstatic.com	/cat_js/intl/it_it/mapfiles/443j/maps2/{main,mod_util,mod_actbr,mod_appiw,mod_info,mod_kml,mod_mp,mod_ms,mod_mssvt,mod_rst}.js	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	758706	200	OK	-	-	-	(empty)	-	-	-	-	-	FfLLM51T2cZClVLzth	text/plain
1355373887.378022	Czba5s1rDSJIzkoPd3	192.168.38.10	1031	62.149.140.232	80	14	GET	www.avimcasa.com	/wp-content/themes/weaver/js/PIE/PIE.php	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	543	500	Internal Server Error	-	-	-	(empty)	-	-	-	-	-	F5jfNq3vU23ra1VxRk	text/html
1355373887.379206	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	10	GET	www.avimcasa.com	/wp-content/uploads/2011/10/villa-epoca-PA.jpg	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	52771	200	OK	-	-	-	(empty)	-	-	-	-	-	FhiNzHbgQfC41TEJb	image/jpeg
1355373887.857051	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	11	GET	www.avimcasa.com	/wp-content/gallery/cefalu/thumbs/thumbs_img_0884-1200.jpg	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	17978	200	OK	-	-	-	(empty)	-	-	-	-	-	F7EIC74PlXSKnuGkhk	image/jpeg
1355373888.095028	CX7q8d1sjDum4WcV44	192.168.38.10	1042	74.125.229.239	80	4	GET	maps.gstatic.com	/mapfiles/transparent.png	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1355373888.130466	CX7q8d1sjDum4WcV44	192.168.38.10	1042	74.125.229.239	80	5	GET	maps.gstatic.com	/mapfiles/transparent.png	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1355373888.044104	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	12	GET	www.avimcasa.com	/wp-content/gallery/partanna-nicoti/thumbs/thumbs_via-nicoti-partanna-mondello-032-933.jpg	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20191	200	OK	-	-	-	(empty)	-	-	-	-	-	FnyVT119Wg1uG8NE7i	image/jpeg
1355373888.253315	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	13	GET	www.avimcasa.com	/wp-content/gallery/baida/thumbs/thumbs_baida-via-f-baracca-029-933.jpg	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	22320	200	OK	-	-	-	(empty)	-	-	-	-	-	FPAPut1NlhCDktwArg	image/jpeg
1355373888.5943	CLSIN01om7nGwEXJN7	192.168.38.10	1050	74.125.229.194	80	3	GET	mt0.google.com	/vt/pt?lyrs=m@200000000&las=38.125070634188425;13.340908527374274;38.13251433406044;13.36893653869628&z=16&ptv=1&callback=_xdc_._0hann4c7z	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11791	200	OK	-	-	-	(empty)	-	-	-	-	-	FnQeO915SJyvcK4gq1	text/plain
1355373888.594708	CxfJLW2fDF7NJUQZlh	192.168.38.10	1039	74.125.229.166	80	3	GET	maps.google.it	/maps/vp?spn=0.005317,0.02002&z=16&vpsrc=0&vp=38.128784,13.354933&output=embed&ei=yVzJUKmSO4mHtweC_oAw&hl=it&country=it	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1176	200	OK	-	-	-	(empty)	-	-	-	-	-	F5zDXxLNe44guGXm5	text/plain
1355373888.518253	COrf0z4Gg10bKcpMMc	192.168.38.10	1032	62.149.140.232	80	14	GET	www.avimcasa.com	/wp-content/gallery/caccamo/thumbs/thumbs_1d-933.jpg	http://www.avimcasa.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20788	200	OK	-	-	-	(empty)	-	-	-	-	-	FsGo7g1PnfSzOgzoG8	image/jpeg
1355373888.88048	CX7q8d1sjDum4WcV44	192.168.38.10	1042	74.125.229.239	80	6	GET	maps.gstatic.com	/mapfiles/transparent.png	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1355373889.001982	CX7q8d1sjDum4WcV44	192.168.38.10	1042	74.125.229.239	80	7	GET	maps.gstatic.com	/cat_js/intl/it_it/mapfiles/443j/maps2/{mod_ctrapp,mod_rot,mod_exdom,mod_kbrd,mod_lyrs,mod_blyr,mod_qdt,mod_trtlr,mod_sg,mod_ac}.js	http://maps.google.it/maps/ms?msa=0&msid=204033013950649442846.0004b9a82bf4cf38ddd50&hl=it&ie=UTF8&t=m&ll=38.128784,13.354933&spn=0.005317,0.019999&z=16&output=embed	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	111689	200	OK	-	-	-	(empty)	-	-	-	-	-	FrwCn23LEHPXVSDew8	text/plain
